Date,Close
1992-05-11,1402.300048828125
1992-05-12,1407.5
1992-05-13,1405.300048828125
1992-05-14,1376.5
1992-05-15,1374.0999755859375
1992-05-18,1372.5999755859375
1992-05-19,1373.0999755859375
1992-05-20,1373.300048828125
1992-05-21,1372.800048828125
1992-05-22,1376.5
1992-05-26,1360.800048828125
1992-05-27,1359.699951171875
1992-05-28,1347.699951171875
1992-05-29,1370.0999755859375
1992-06-01,1376.0999755859375
1992-06-02,1371.5999755859375
1992-06-03,1373.0999755859375
1992-06-04,1377.0999755859375
1992-06-05,1387.9000244140625
1992-06-08,1388.5999755859375
1992-06-09,1360.800048828125
1992-06-10,1335.0
1992-06-11,1331.800048828125
1992-06-12,1346.199951171875
1992-06-15,1343.800048828125
1992-06-16,1342.699951171875
1992-06-17,1318.199951171875
1992-06-18,1304.0
1992-06-19,1303.4000244140625
1992-06-22,1295.0
1992-06-23,1288.300048828125
1992-06-24,1293.5
1992-06-25,1284.93994140625
1992-06-26,1277.699951171875
1992-06-29,1316.5
1992-06-30,1315.800048828125
1992-07-01,1341.3699951171875
1992-07-02,1324.699951171875
1992-07-06,1321.199951171875
1992-07-07,1314.5
1992-07-08,1289.5999755859375
1992-07-09,1301.5999755859375
1992-07-10,1303.300048828125
1992-07-13,1309.0
1992-07-14,1311.300048828125
1992-07-15,1317.5999755859375
1992-07-16,1312.699951171875
1992-07-17,1302.9000244140625
1992-07-20,1284.9000244140625
1992-07-21,1291.800048828125
1992-07-22,1270.9000244140625
1992-07-23,1269.699951171875
1992-07-24,1273.199951171875
1992-07-27,1276.800048828125
1992-07-28,1295.0
1992-07-29,1310.0
1992-07-30,1328.75
1992-07-31,1317.5999755859375
1992-08-03,1314.800048828125
1992-08-04,1310.9000244140625
1992-08-05,1291.199951171875
1992-08-06,1284.0999755859375
1992-08-07,1277.4000244140625
1992-08-10,1273.199951171875
1992-08-11,1265.300048828125
1992-08-12,1249.5999755859375
1992-08-13,1244.0999755859375
1992-08-14,1257.300048828125
1992-08-17,1272.4000244140625
1992-08-18,1267.5999755859375
1992-08-19,1258.0999755859375
1992-08-20,1256.5
1992-08-21,1237.5999755859375
1992-08-24,1217.800048828125
1992-08-25,1216.5
1992-08-26,1204.4000244140625
1992-08-27,1211.5
1992-08-28,1216.300048828125
1992-08-31,1221.300048828125
1992-09-01,1240.199951171875
1992-09-02,1269.9000244140625
1992-09-03,1262.0999755859375
1992-09-04,1248.0999755859375
1992-09-08,1243.699951171875
1992-09-09,1256.0999755859375
1992-09-10,1280.0999755859375
1992-09-11,1277.5999755859375
1992-09-14,1308.300048828125
1992-09-15,1285.800048828125
1992-09-16,1272.0999755859375
1992-09-17,1280.4000244140625
1992-09-18,1286.5999755859375
1992-09-21,1295.699951171875
1992-09-22,1287.699951171875
1992-09-23,1274.800048828125
1992-09-24,1287.9000244140625
1992-09-25,1273.300048828125
1992-09-28,1284.5999755859375
1992-09-29,1287.699951171875
1992-09-30,1276.5999755859375
1992-10-01,1260.5
1992-10-02,1246.800048828125
1992-10-05,1240.300048828125
1992-10-06,1253.800048828125
1992-10-07,1238.5
1992-10-08,1244.300048828125
1992-10-09,1219.5999755859375
1992-10-12,1229.0
1992-10-13,1251.199951171875
1992-10-14,1252.5999755859375
1992-10-15,1260.699951171875
1992-10-16,1283.199951171875
1992-10-19,1284.199951171875
1992-10-20,1296.5
1992-10-21,1306.0
1992-10-22,1313.4000244140625
1992-10-23,1333.199951171875
1992-10-26,1356.300048828125
1992-10-27,1355.5
1992-10-28,1356.0999755859375
1992-10-29,1361.5999755859375
1992-10-30,1352.300048828125
1992-11-02,1366.0
1992-11-03,1357.4000244140625
1992-11-04,1360.4000244140625
1992-11-05,1380.300048828125
1992-11-06,1387.4000244140625
1992-11-09,1387.4000244140625
1992-11-10,1385.199951171875
1992-11-11,1381.699951171875
1992-11-12,1384.300048828125
1992-11-13,1378.699951171875
1992-11-16,1350.9000244140625
1992-11-17,1341.199951171875
1992-11-18,1355.0999755859375
1992-11-19,1354.699951171875
1992-11-20,1360.0
1992-11-23,1365.4000244140625
1992-11-24,1387.4000244140625
1992-11-25,1404.9000244140625
1992-11-27,1411.300048828125
1992-11-30,1416.800048828125
1992-12-01,1423.800048828125
1992-12-02,1426.9000244140625
1992-12-03,1435.9000244140625
1992-12-04,1430.300048828125
1992-12-07,1424.4000244140625
1992-12-08,1428.9000244140625
1992-12-09,1413.4000244140625
1992-12-10,1414.800048828125
1992-12-11,1411.5
1992-12-14,1396.800048828125
1992-12-15,1402.0999755859375
1992-12-16,1397.199951171875
1992-12-17,1430.5
1992-12-18,1451.0
1992-12-21,1448.5999755859375
1992-12-22,1449.199951171875
1992-12-23,1443.5999755859375
1992-12-24,1439.9000244140625
1992-12-28,1444.4000244140625
1992-12-29,1444.199951171875
1992-12-30,1456.300048828125
1992-12-31,1449.2099609375
1993-01-04,1453.800048828125
1993-01-05,1459.5
1993-01-06,1467.699951171875
1993-01-07,1480.199951171875
1993-01-08,1488.300048828125
1993-01-11,1489.699951171875
1993-01-12,1482.199951171875
1993-01-13,1466.9000244140625
1993-01-14,1496.300048828125
1993-01-15,1506.199951171875
1993-01-18,1520.0999755859375
1993-01-19,1510.5
1993-01-20,1500.5999755859375
1993-01-21,1490.699951171875
1993-01-22,1483.0999755859375
1993-01-25,1478.199951171875
1993-01-26,1489.5
1993-01-27,1494.0999755859375
1993-01-28,1497.0
1993-01-29,1506.4000244140625
1993-02-01,1517.5
1993-02-02,1528.800048828125
1993-02-03,1542.5
1993-02-04,1579.5
1993-02-05,1585.5999755859375
1993-02-08,1589.5999755859375
1993-02-09,1559.4000244140625
1993-02-10,1556.199951171875
1993-02-11,1572.300048828125
1993-02-12,1578.9000244140625
1993-02-16,1515.5
1993-02-17,1498.5999755859375
1993-02-18,1486.699951171875
1993-02-19,1488.300048828125
1993-02-22,1491.699951171875
1993-02-23,1482.699951171875
1993-02-24,1506.199951171875
1993-02-25,1532.199951171875
1993-02-26,1518.0999755859375
1993-03-01,1484.699951171875
1993-03-02,1499.199951171875
1993-03-03,1513.699951171875
1993-03-04,1520.0999755859375
1993-03-05,1538.5
1993-03-08,1562.800048828125
1993-03-09,1571.9000244140625
1993-03-10,1562.0
1993-03-11,1555.0
1993-03-12,1538.9000244140625
1993-03-15,1538.0
1993-03-16,1536.5999755859375
1993-03-17,1517.300048828125
1993-03-18,1534.0
1993-03-19,1532.5999755859375
1993-03-22,1531.0
1993-03-23,1551.0999755859375
1993-03-24,1546.5
1993-03-25,1553.5999755859375
1993-03-26,1551.300048828125
1993-03-29,1574.300048828125
1993-03-30,1572.300048828125
1993-03-31,1570.0999755859375
1993-04-01,1580.199951171875
1993-04-02,1554.0
1993-04-05,1564.4000244140625
1993-04-06,1581.1500244140625
1993-04-07,1617.800048828125
1993-04-08,1613.4000244140625
1993-04-12,1648.800048828125
1993-04-13,1660.5
1993-04-14,1660.9000244140625
1993-04-15,1673.199951171875
1993-04-16,1683.0999755859375
1993-04-19,1667.199951171875
1993-04-20,1645.0
1993-04-21,1665.800048828125
1993-04-22,1627.300048828125
1993-04-23,1618.0
1993-04-26,1580.5999755859375
1993-04-27,1599.5
1993-04-28,1594.699951171875
1993-04-29,1587.4000244140625
1993-04-30,1592.800048828125
1993-05-03,1607.5
1993-05-04,1593.0
1993-05-05,1575.699951171875
1993-05-06,1580.4000244140625
1993-05-07,1571.5
1993-05-10,1569.9000244140625
1993-05-11,1570.5
1993-05-12,1589.4000244140625
1993-05-13,1582.800048828125
1993-05-14,1583.5999755859375
1993-05-17,1567.699951171875
1993-05-18,1560.0
1993-05-19,1589.5999755859375
1993-05-20,1597.0
1993-05-21,1585.0
1993-05-24,1584.800048828125
1993-05-25,1589.199951171875
1993-05-26,1597.5999755859375
1993-05-27,1593.800048828125
1993-05-28,1579.0999755859375
1993-06-01,1602.699951171875
1993-06-02,1604.300048828125
1993-06-03,1577.4000244140625
1993-06-04,1574.300048828125
1993-06-07,1577.0
1993-06-08,1551.5999755859375
1993-06-09,1546.800048828125
1993-06-10,1526.5999755859375
1993-06-11,1540.5
1993-06-14,1521.4000244140625
1993-06-15,1522.5999755859375
1993-06-16,1507.9000244140625
1993-06-17,1491.5
1993-06-18,1490.300048828125
1993-06-21,1493.0
1993-06-22,1485.4000244140625
1993-06-23,1493.4000244140625
1993-06-24,1515.300048828125
1993-06-25,1509.5999755859375
1993-06-28,1533.0999755859375
1993-06-29,1530.5999755859375
1993-06-30,1549.9000244140625
1993-07-01,1553.9000244140625
1993-07-02,1552.199951171875
1993-07-06,1528.0999755859375
1993-07-07,1499.300048828125
1993-07-08,1519.300048828125
1993-07-09,1509.199951171875
1993-07-12,1495.699951171875
1993-07-13,1504.5
1993-07-14,1543.5999755859375
1993-07-15,1541.5
1993-07-16,1549.9000244140625
1993-07-19,1547.5999755859375
1993-07-20,1568.9000244140625
1993-07-21,1573.199951171875
1993-07-22,1576.0
1993-07-23,1592.5
1993-07-26,1594.800048828125
1993-07-27,1581.0999755859375
1993-07-28,1588.800048828125
1993-07-29,1594.199951171875
1993-07-30,1613.800048828125
1993-08-02,1614.199951171875
1993-08-03,1612.0999755859375
1993-08-04,1612.800048828125
1993-08-05,1592.9000244140625
1993-08-06,1603.300048828125
1993-08-09,1617.699951171875
1993-08-10,1630.27001953125
1993-08-11,1620.0
1993-08-12,1617.9000244140625
1993-08-13,1618.9000244140625
1993-08-16,1616.4000244140625
1993-08-17,1642.199951171875
1993-08-18,1640.0999755859375
1993-08-19,1654.5999755859375
1993-08-20,1633.300048828125
1993-08-23,1631.5999755859375
1993-08-24,1649.699951171875
1993-08-25,1664.699951171875
1993-08-26,1651.4000244140625
1993-08-27,1655.0999755859375
1993-08-30,1651.199951171875
1993-08-31,1665.5
1993-09-01,1650.800048828125
1993-09-02,1632.0
1993-09-03,1623.9000244140625
1993-09-07,1613.199951171875
1993-09-08,1593.0999755859375
1993-09-09,1603.5999755859375
1993-09-10,1611.5
1993-09-13,1634.760009765625
1993-09-14,1612.5
1993-09-15,1624.300048828125
1993-09-16,1625.4000244140625
1993-09-17,1621.0999755859375
1993-09-20,1616.4000244140625
1993-09-21,1598.0
1993-09-22,1614.4599609375
1993-09-23,1625.5999755859375
1993-09-24,1636.5
1993-09-27,1646.5
1993-09-28,1653.800048828125
1993-09-29,1637.5
1993-09-30,1628.0999755859375
1993-10-01,1638.800048828125
1993-10-04,1639.199951171875
1993-10-05,1636.0
1993-10-06,1632.5999755859375
1993-10-07,1635.800048828125
1993-10-08,1636.300048828125
1993-10-11,1646.9000244140625
1993-10-12,1637.0999755859375
1993-10-13,1645.199951171875
1993-10-14,1636.0
1993-10-15,1641.0
1993-10-18,1655.9000244140625
1993-10-19,1664.9000244140625
1993-10-20,1668.300048828125
1993-10-21,1663.5999755859375
1993-10-22,1664.5
1993-10-25,1677.699951171875
1993-10-26,1697.1500244140625
1993-10-27,1698.699951171875
1993-10-28,1727.9000244140625
1993-10-29,1727.0999755859375
1993-11-01,1742.199951171875
1993-11-02,1738.4000244140625
1993-11-03,1724.0999755859375
1993-11-04,1705.699951171875
1993-11-05,1717.699951171875
1993-11-08,1727.0999755859375
1993-11-09,1725.4000244140625
1993-11-10,1741.4000244140625
1993-11-11,1735.0
1993-11-12,1752.0999755859375
1993-11-15,1753.0999755859375
1993-11-16,1760.0
1993-11-17,1732.0
1993-11-18,1733.0999755859375
1993-11-19,1727.300048828125
1993-11-22,1711.300048828125
1993-11-23,1693.300048828125
1993-11-24,1711.0
1993-11-26,1739.8900146484375
1993-11-29,1757.0
1993-11-30,1757.199951171875
1993-12-01,1763.5999755859375
1993-12-02,1770.6700439453125
1993-12-03,1764.0
1993-12-06,1756.4000244140625
1993-12-07,1758.699951171875
1993-12-08,1767.5
1993-12-09,1765.5
1993-12-10,1763.800048828125
1993-12-13,1771.949951171875
1993-12-14,1766.5999755859375
1993-12-15,1764.5
1993-12-16,1750.5
1993-12-17,1754.199951171875
1993-12-20,1748.800048828125
1993-12-21,1751.0
1993-12-22,1765.5
1993-12-23,1761.5
1993-12-27,1770.5
1993-12-28,1775.5999755859375
1993-12-29,1771.300048828125
1993-12-30,1766.0
1993-12-31,1762.300048828125
1994-01-03,1751.5999755859375
1994-01-04,1754.5999755859375
1994-01-05,1778.800048828125
1994-01-06,1802.199951171875
1994-01-07,1799.2099609375
1994-01-10,1819.5999755859375
1994-01-11,1812.300048828125
1994-01-12,1821.5
1994-01-13,1824.0999755859375
1994-01-14,1834.800048828125
1994-01-17,1822.5999755859375
1994-01-18,1822.5999755859375
1994-01-19,1826.9000244140625
1994-01-20,1814.0
1994-01-21,1814.4000244140625
1994-01-24,1818.9000244140625
1994-01-25,1808.5999755859375
1994-01-26,1813.5999755859375
1994-01-27,1821.0999755859375
1994-01-28,1834.5999755859375
1994-01-31,1859.0
1994-02-01,1853.199951171875
1994-02-02,1862.300048828125
1994-02-03,1852.5999755859375
1994-02-04,1826.300048828125
1994-02-07,1829.9000244140625
1994-02-08,1829.199951171875
1994-02-09,1834.699951171875
1994-02-10,1815.5
1994-02-11,1803.0999755859375
1994-02-14,1803.5999755859375
1994-02-15,1802.0
1994-02-16,1801.4000244140625
1994-02-17,1798.5
1994-02-18,1795.4000244140625
1994-02-22,1804.0
1994-02-23,1798.699951171875
1994-02-24,1763.199951171875
1994-02-25,1762.0999755859375
1994-02-28,1762.300048828125
1994-03-01,1748.5999755859375
1994-03-02,1731.9000244140625
1994-03-03,1729.9000244140625
1994-03-04,1737.4000244140625
1994-03-07,1741.4000244140625
1994-03-08,1751.699951171875
1994-03-09,1743.300048828125
1994-03-10,1724.800048828125
1994-03-11,1721.0
1994-03-14,1726.0999755859375
1994-03-15,1734.5
1994-03-16,1752.3800048828125
1994-03-17,1747.5
1994-03-18,1732.699951171875
1994-03-21,1714.4000244140625
1994-03-22,1714.4000244140625
1994-03-23,1725.0
1994-03-24,1706.0
1994-03-25,1714.9000244140625
1994-03-28,1710.9000244140625
1994-03-29,1675.4000244140625
1994-03-30,1638.5
1994-03-31,1635.199951171875
1994-04-04,1606.9000244140625
1994-04-05,1647.0999755859375
1994-04-06,1651.0999755859375
1994-04-07,1653.699951171875
1994-04-08,1637.4000244140625
1994-04-11,1628.5999755859375
1994-04-12,1620.199951171875
1994-04-13,1618.4000244140625
1994-04-14,1608.699951171875
1994-04-15,1610.300048828125
1994-04-18,1585.300048828125
1994-04-19,1556.800048828125
1994-04-20,1546.0
1994-04-21,1583.5
1994-04-22,1595.0
1994-04-25,1610.300048828125
1994-04-26,1624.800048828125
1994-04-28,1635.5999755859375
1994-04-29,1660.0999755859375
1994-05-02,1647.5999755859375
1994-05-03,1646.4000244140625
1994-05-04,1642.0
1994-05-05,1632.800048828125
1994-05-06,1608.9000244140625
1994-05-09,1589.300048828125
1994-05-10,1593.699951171875
1994-05-11,1567.699951171875
1994-05-12,1573.4000244140625
1994-05-13,1557.699951171875
1994-05-16,1546.699951171875
1994-05-17,1557.5
1994-05-18,1594.4000244140625
1994-05-19,1618.9000244140625
1994-05-20,1601.0
1994-05-23,1598.800048828125
1994-05-24,1608.300048828125
1994-05-25,1603.4000244140625
1994-05-26,1608.300048828125
1994-05-27,1622.800048828125
1994-05-31,1627.9000244140625
1994-06-01,1627.5
1994-06-02,1620.0
1994-06-03,1618.4000244140625
1994-06-06,1615.800048828125
1994-06-07,1614.0
1994-06-08,1612.9000244140625
1994-06-09,1605.199951171875
1994-06-10,1608.300048828125
1994-06-13,1618.199951171875
1994-06-14,1644.199951171875
1994-06-15,1635.9000244140625
1994-06-16,1661.449951171875
1994-06-17,1652.4000244140625
1994-06-20,1641.5999755859375
1994-06-21,1616.4300537109375
1994-06-22,1620.800048828125
1994-06-23,1625.5
1994-06-24,1589.9000244140625
1994-06-27,1599.9000244140625
1994-06-28,1593.5
1994-06-29,1605.6099853515625
1994-06-30,1595.699951171875
1994-07-01,1610.469970703125
1994-07-05,1604.699951171875
1994-07-06,1595.0
1994-07-07,1597.4000244140625
1994-07-08,1602.5
1994-07-11,1582.9000244140625
1994-07-12,1582.800048828125
1994-07-13,1582.8800048828125
1994-07-14,1597.199951171875
1994-07-15,1602.0
1994-07-18,1603.0999755859375
1994-07-19,1606.5999755859375
1994-07-20,1595.300048828125
1994-07-21,1597.800048828125
1994-07-22,1606.5999755859375
1994-07-25,1604.699951171875
1994-07-26,1598.530029296875
1994-07-27,1581.300048828125
1994-07-28,1584.5999755859375
1994-07-29,1587.300048828125
1994-08-01,1589.300048828125
1994-08-02,1603.800048828125
1994-08-03,1612.300048828125
1994-08-04,1604.300048828125
1994-08-05,1596.199951171875
1994-08-08,1589.5999755859375
1994-08-09,1598.0999755859375
1994-08-10,1603.5999755859375
1994-08-11,1592.0999755859375
1994-08-12,1600.5999755859375
1994-08-15,1603.1300048828125
1994-08-16,1604.699951171875
1994-08-17,1611.5999755859375
1994-08-18,1593.699951171875
1994-08-19,1582.199951171875
1994-08-22,1578.5
1994-08-23,1586.300048828125
1994-08-24,1601.5
1994-08-25,1599.0
1994-08-26,1614.4000244140625
1994-08-29,1626.800048828125
1994-08-30,1631.5999755859375
1994-08-31,1642.199951171875
1994-09-01,1633.5
1994-09-02,1628.0
1994-09-06,1625.0
1994-09-07,1617.5999755859375
1994-09-08,1613.5
1994-09-09,1591.9000244140625
1994-09-12,1573.5
1994-09-13,1573.699951171875
1994-09-14,1578.300048828125
1994-09-15,1576.4000244140625
1994-09-16,1566.300048828125
1994-09-19,1552.5
1994-09-20,1516.699951171875
1994-09-21,1500.5999755859375
1994-09-22,1506.5
1994-09-23,1499.4000244140625
1994-09-26,1498.0
1994-09-27,1498.300048828125
1994-09-28,1502.9000244140625
1994-09-29,1483.5
1994-09-30,1491.5999755859375
1994-10-03,1486.0
1994-10-04,1459.199951171875
1994-10-05,1443.5999755859375
1994-10-06,1438.5
1994-10-07,1444.800048828125
1994-10-10,1462.47998046875
1994-10-11,1480.4000244140625
1994-10-12,1490.199951171875
1994-10-13,1487.5999755859375
1994-10-14,1496.5
1994-10-17,1495.800048828125
1994-10-18,1500.199951171875
1994-10-19,1523.5
1994-10-20,1511.4000244140625
1994-10-21,1500.699951171875
1994-10-24,1475.800048828125
1994-10-25,1474.0999755859375
1994-10-26,1470.9000244140625
1994-10-27,1495.300048828125
1994-10-28,1536.800048828125
1994-10-31,1527.0
1994-11-01,1522.800048828125
1994-11-02,1518.800048828125
1994-11-03,1518.5999755859375
1994-11-04,1497.9000244140625
1994-11-07,1492.0999755859375
1994-11-08,1491.800048828125
1994-11-09,1487.199951171875
1994-11-10,1483.4000244140625
1994-11-11,1472.300048828125
1994-11-14,1482.699951171875
1994-11-15,1484.4000244140625
1994-11-16,1483.699951171875
1994-11-17,1475.300048828125
1994-11-18,1468.5
1994-11-21,1459.4000244140625
1994-11-22,1440.800048828125
1994-11-23,1422.199951171875
1994-11-25,1429.199951171875
1994-11-28,1430.0999755859375
1994-11-29,1442.199951171875
1994-11-30,1443.4000244140625
1994-12-01,1431.0
1994-12-02,1436.4000244140625
1994-12-05,1443.199951171875
1994-12-06,1430.5999755859375
1994-12-07,1415.699951171875
1994-12-08,1377.5
1994-12-09,1381.0
1994-12-12,1381.0
1994-12-13,1371.9000244140625
1994-12-14,1394.0
1994-12-15,1412.4000244140625
1994-12-16,1416.0999755859375
1994-12-19,1409.9000244140625
1994-12-20,1400.300048828125
1994-12-21,1401.0
1994-12-22,1409.800048828125
1994-12-23,1434.5
1994-12-27,1440.5999755859375
1994-12-28,1435.0
1994-12-29,1444.5999755859375
1994-12-30,1455.0
1995-01-03,1473.18994140625
1995-01-04,1484.0999755859375
1995-01-05,1492.0999755859375
1995-01-06,1501.4000244140625
1995-01-09,1505.5999755859375
1995-01-10,1501.5
1995-01-11,1507.699951171875
1995-01-12,1519.0999755859375
1995-01-13,1528.5999755859375
1995-01-16,1549.800048828125
1995-01-17,1550.0
1995-01-18,1552.5999755859375
1995-01-19,1544.5
1995-01-20,1522.0999755859375
1995-01-23,1528.199951171875
1995-01-24,1517.9000244140625
1995-01-25,1523.4000244140625
1995-01-26,1510.5
1995-01-27,1523.5
1995-01-30,1503.199951171875
1995-01-31,1493.5
1995-02-01,1493.699951171875
1995-02-02,1492.300048828125
1995-02-03,1511.199951171875
1995-02-06,1506.5
1995-02-07,1499.699951171875
1995-02-08,1501.0999755859375
1995-02-09,1503.199951171875
1995-02-10,1542.0999755859375
1995-02-13,1557.0
1995-02-14,1559.5999755859375
1995-02-15,1575.699951171875
1995-02-16,1571.9000244140625
1995-02-17,1566.800048828125
1995-02-21,1572.0999755859375
1995-02-22,1577.5
1995-02-23,1596.800048828125
1995-02-24,1595.0
1995-02-27,1578.0
1995-02-28,1595.68994140625
1995-03-01,1586.4000244140625
1995-03-02,1578.9000244140625
1995-03-03,1572.9000244140625
1995-03-06,1564.300048828125
1995-03-07,1543.0999755859375
1995-03-08,1540.300048828125
1995-03-09,1532.300048828125
1995-03-10,1557.699951171875
1995-03-13,1566.800048828125
1995-03-14,1576.800048828125
1995-03-15,1569.4000244140625
1995-03-16,1580.300048828125
1995-03-17,1580.800048828125
1995-03-20,1597.300048828125
1995-03-21,1586.4000244140625
1995-03-22,1580.5999755859375
1995-03-23,1574.300048828125
1995-03-24,1581.0
1995-03-27,1628.0999755859375
1995-03-28,1631.800048828125
1995-03-29,1625.699951171875
1995-03-30,1655.0999755859375
1995-03-31,1635.699951171875
1995-04-03,1625.0
1995-04-04,1640.199951171875
1995-04-05,1629.0
1995-04-06,1637.5999755859375
1995-04-07,1644.199951171875
1995-04-10,1646.0
1995-04-11,1643.699951171875
1995-04-12,1654.5999755859375
1995-04-13,1667.699951171875
1995-04-17,1648.800048828125
1995-04-18,1635.699951171875
1995-04-19,1628.300048828125
1995-04-20,1634.4000244140625
1995-04-21,1643.0
1995-04-24,1650.1800537109375
1995-04-25,1664.5999755859375
1995-04-26,1670.699951171875
1995-04-27,1680.0
1995-04-28,1686.300048828125
1995-05-01,1675.5999755859375
1995-05-02,1663.0
1995-05-03,1680.5
1995-05-04,1652.0999755859375
1995-05-05,1624.0999755859375
1995-05-08,1632.300048828125
1995-05-09,1627.800048828125
1995-05-10,1626.9000244140625
1995-05-11,1640.5999755859375
1995-05-12,1651.0999755859375
1995-05-15,1659.5
1995-05-16,1669.699951171875
1995-05-17,1647.199951171875
1995-05-18,1639.9000244140625
1995-05-19,1626.699951171875
1995-05-22,1644.0999755859375
1995-05-23,1658.5699462890625
1995-05-24,1649.5
1995-05-25,1635.699951171875
1995-05-26,1621.300048828125
1995-05-30,1627.5999755859375
1995-05-31,1663.0
1995-06-01,1658.300048828125
1995-06-02,1630.800048828125
1995-06-05,1640.9000244140625
1995-06-06,1642.699951171875
1995-06-07,1653.9000244140625
1995-06-08,1642.5
1995-06-09,1644.4000244140625
1995-06-12,1663.199951171875
1995-06-13,1701.0
1995-06-14,1699.300048828125
1995-06-15,1703.5
1995-06-16,1706.0999755859375
1995-06-19,1731.199951171875
1995-06-20,1727.699951171875
1995-06-21,1731.9000244140625
1995-06-22,1760.0999755859375
1995-06-23,1752.699951171875
1995-06-26,1731.5
1995-06-27,1734.9000244140625
1995-06-28,1746.4000244140625
1995-06-29,1732.4000244140625
1995-06-30,1748.699951171875
1995-07-03,1749.5999755859375
1995-07-05,1763.0999755859375
1995-07-06,1787.9000244140625
1995-07-07,1839.5
1995-07-10,1891.0
1995-07-11,1864.9000244140625
1995-07-12,1877.9000244140625
1995-07-13,1884.5
1995-07-14,1869.300048828125
1995-07-17,1868.3900146484375
1995-07-18,1847.0
1995-07-19,1812.0
1995-07-20,1837.4000244140625
1995-07-21,1852.800048828125
1995-07-24,1856.5
1995-07-25,1873.5
1995-07-26,1871.4000244140625
1995-07-27,1907.0999755859375
1995-07-28,1896.5999755859375
1995-07-31,1891.5
1995-08-01,1883.800048828125
1995-08-02,1855.5999755859375
1995-08-03,1872.800048828125
1995-08-04,1883.0999755859375
1995-08-07,1876.5
1995-08-08,1877.0
1995-08-09,1871.4000244140625
1995-08-10,1859.6099853515625
1995-08-11,1850.4000244140625
1995-08-14,1867.699951171875
1995-08-15,1878.5
1995-08-16,1875.5
1995-08-17,1901.4000244140625
1995-08-18,1889.5
1995-08-21,1902.5
1995-08-22,1903.9000244140625
1995-08-23,1897.0999755859375
1995-08-24,1894.199951171875
1995-08-25,1899.300048828125
1995-08-28,1905.300048828125
1995-08-29,1898.800048828125
1995-08-30,1883.699951171875
1995-08-31,1900.9000244140625
1995-09-01,1912.5
1995-09-05,1945.199951171875
1995-09-06,1975.800048828125
1995-09-07,1976.699951171875
1995-09-08,1985.0999755859375
1995-09-11,1961.199951171875
1995-09-12,1958.5999755859375
1995-09-13,1984.5
1995-09-14,1988.800048828125
1995-09-15,1997.0999755859375
1995-09-18,2000.4000244140625
1995-09-19,1978.0999755859375
1995-09-20,1972.800048828125
1995-09-21,1954.9000244140625
1995-09-22,1936.9000244140625
1995-09-25,1936.800048828125
1995-09-26,1934.300048828125
1995-09-27,1922.800048828125
1995-09-28,1950.800048828125
1995-09-29,1954.300048828125
