Date,XHB
2006-10-31,28.51863670349121
2006-11-01,28.169424057006836
2006-11-02,27.90337371826172
2006-11-03,27.587425231933594
2006-11-06,27.703811645507812
2006-11-07,27.545848846435547
2006-11-08,27.313032150268555
2006-11-09,26.8391170501709
2006-11-10,27.720449447631836
2006-11-13,27.670547485351562
2006-11-14,28.934364318847656
2006-11-15,29.449846267700195
2006-11-16,29.74917221069336
2006-11-17,29.69930076599121
2006-11-20,29.391647338867188
2006-11-21,29.674346923828125
2006-11-22,30.015256881713867
2006-11-24,29.932092666625977
2006-11-27,29.283571243286133
2006-11-28,29.150543212890625
2006-11-29,29.508060455322266
2006-11-30,30.76354217529297
2006-12-01,30.94647216796875
2006-12-04,30.94647216796875
2006-12-05,31.611614227294922
2006-12-06,32.13543701171875
2006-12-07,31.420387268066406
2006-12-08,30.821735382080078
2006-12-11,30.9797306060791
2006-12-12,30.755216598510742
2006-12-13,30.929841995239258
2006-12-14,31.170942306518555
2006-12-15,31.105979919433594
2006-12-18,30.93944549560547
2006-12-19,30.59796905517578
2006-12-20,30.556320190429688
2006-12-21,30.39811134338379
2006-12-22,30.30648422241211
2006-12-26,30.58962631225586
2006-12-27,31.180932998657227
2006-12-28,31.11432456970215
2006-12-29,31.139305114746094
2007-01-03,30.39811134338379
2007-01-04,30.23986053466797
2007-01-05,29.965030670166016
2007-01-08,29.548593521118164
2007-01-09,29.715166091918945
2007-01-10,29.798450469970703
2007-01-11,30.28150749206543
2007-01-12,30.448074340820312
2007-01-16,30.348127365112305
2007-01-17,30.622947692871094
2007-01-18,30.76453399658203
2007-01-19,31.172618865966797
2007-01-22,30.964420318603516
2007-01-23,31.497421264648438
2007-01-24,31.85553550720215
2007-01-25,31.105979919433594
2007-01-26,30.58962631225586
2007-01-29,30.731229782104492
2007-01-30,30.731229782104492
2007-01-31,31.847209930419922
2007-02-01,32.27194595336914
2007-02-02,33.063133239746094
2007-02-05,32.68003463745117
2007-02-06,32.77163314819336
2007-02-07,32.5717658996582
2007-02-08,31.872182846069336
2007-02-09,31.255889892578125
2007-02-12,31.180932998657227
2007-02-13,31.472429275512695
2007-02-14,31.7639217376709
2007-02-15,32.063743591308594
2007-02-16,31.97212791442871
2007-02-20,32.088722229003906
2007-02-21,31.822214126586914
2007-02-22,31.33917999267578
2007-02-23,30.972742080688477
2007-02-26,30.997743606567383
2007-02-27,30.089942932128906
2007-02-28,29.70685386657715
2007-03-01,29.956693649291992
2007-03-02,29.232133865356445
2007-03-05,28.31603240966797
2007-03-06,28.749095916748047
2007-03-07,28.890668869018555
2007-03-08,29.19049072265625
2007-03-09,29.107202529907227
2007-03-12,28.440954208374023
2007-03-13,27.44989013671875
2007-03-14,28.141138076782227
2007-03-15,28.341014862060547
2007-03-16,28.124740600585938
2007-03-19,28.39195442199707
2007-03-20,28.350200653076172
2007-03-21,29.302167892456055
2007-03-22,28.951435089111328
2007-03-23,28.97648811340332
2007-03-26,28.533910751342773
2007-03-27,28.066286087036133
2007-03-28,27.264625549316406
2007-03-29,27.3063907623291
2007-03-30,27.181116104125977
2007-04-02,26.855443954467773
2007-04-03,27.222869873046875
2007-04-04,27.055862426757812
2007-04-05,27.406578063964844
2007-04-09,27.439983367919922
2007-04-10,27.439983367919922
2007-04-11,26.955650329589844
2007-04-12,27.68214225769043
2007-04-13,27.4316349029541
2007-04-16,27.84081268310547
2007-04-17,28.199886322021484
2007-04-18,28.784425735473633
2007-04-19,28.767742156982422
2007-04-20,29.302167892456055
2007-04-23,28.92638397216797
2007-04-24,29.018245697021484
2007-04-25,29.018245697021484
2007-04-26,29.978567123413086
2007-04-27,29.260412216186523
2007-04-30,28.525558471679688
2007-05-01,28.792787551879883
2007-05-02,28.951435089111328
2007-05-03,29.16855812072754
2007-05-04,28.851228713989258
2007-05-07,28.47545623779297
2007-05-08,28.68421173095703
2007-05-09,28.97648811340332
2007-05-10,28.316804885864258
2007-05-11,28.408655166625977
2007-05-14,28.38360595703125
2007-05-15,28.21659278869629
2007-05-16,28.508852005004883
2007-05-17,28.89299964904785
2007-05-18,28.90969467163086
2007-05-21,29.185245513916016
2007-05-22,30.062076568603516
2007-05-23,29.853300094604492
2007-05-24,29.853300094604492
2007-05-25,29.66124725341797
2007-05-29,29.728036880493164
2007-05-30,29.811552047729492
2007-05-31,29.778146743774414
2007-06-01,29.4190731048584
2007-06-04,29.62782096862793
2007-06-05,29.243715286254883
2007-06-06,28.600711822509766
2007-06-07,27.73225975036621
2007-06-08,28.275060653686523
2007-06-11,27.648754119873047
2007-06-12,27.2479248046875
2007-06-13,27.55689239501953
2007-06-14,27.598655700683594
2007-06-15,27.699886322021484
2007-06-18,27.457256317138672
2007-06-19,27.356876373291016
2007-06-20,27.005502700805664
2007-06-21,27.105892181396484
2007-06-22,26.537002563476562
2007-06-25,26.03504180908203
2007-06-26,25.54144859313965
2007-06-27,26.20236587524414
2007-06-28,25.73386573791504
2007-06-29,25.290462493896484
2007-07-02,25.26536750793457
2007-07-03,25.131511688232422
2007-07-05,25.114784240722656
2007-07-06,25.850980758666992
2007-07-09,25.424320220947266
2007-07-10,24.646284103393555
2007-07-11,24.755037307739258
2007-07-12,25.131511688232422
2007-07-13,25.867727279663086
2007-07-16,25.524715423583984
2007-07-17,25.323928833007812
2007-07-18,25.09804916381836
2007-07-19,25.39086151123047
2007-07-20,25.014387130737305
2007-07-23,24.320011138916016
2007-07-24,23.23242950439453
2007-07-25,23.424848556518555
2007-07-26,22.596601486206055
2007-07-27,22.42091941833496
2007-07-30,22.680267333984375
2007-07-31,22.136472702026367
2007-08-01,22.00262451171875
2007-08-02,22.61334800720215
2007-08-03,21.333345413208008
2007-08-06,21.291507720947266
2007-08-07,22.02772331237793
2007-08-08,23.62563133239746
2007-08-09,23.17386245727539
2007-08-10,22.638437271118164
2007-08-13,21.667980194091797
2007-08-14,20.848119735717773
2007-08-15,19.98641586303711
2007-08-16,20.638957977294922
2007-08-17,21.01543426513672
2007-08-20,21.023794174194336
2007-08-21,21.07398796081543
2007-08-22,21.283138275146484
2007-08-23,20.95686912536621
2007-08-24,21.065624237060547
2007-08-27,20.513473510742188
2007-08-28,19.635032653808594
2007-08-29,20.33778953552246
2007-08-30,20.3210506439209
2007-08-31,20.7895565032959
2007-09-04,21.17438316345215
2007-09-05,20.379619598388672
2007-09-06,19.91111183166504
2007-09-07,19.442617416381836
2007-09-10,18.93229103088379
2007-09-11,19.250202178955078
2007-09-12,18.999221801757812
2007-09-13,19.166553497314453
2007-09-14,19.718700408935547
2007-09-17,19.768898010253906
2007-09-18,20.7895565032959
2007-09-19,20.764448165893555
2007-09-20,19.66850471496582
2007-09-21,19.520851135253906
2007-09-24,18.53097915649414
2007-09-25,18.161861419677734
2007-09-26,17.876644134521484
2007-09-27,18.13670539855957
2007-09-28,17.952150344848633
2007-10-01,18.53097915649414
2007-10-02,19.35308265686035
2007-10-03,19.755752563476562
2007-10-04,19.185312271118164
2007-10-05,19.604747772216797
2007-10-08,19.10141372680664
2007-10-09,19.23563575744629
2007-10-10,19.554414749145508
2007-10-11,19.5460205078125
2007-10-12,19.285978317260742
2007-10-15,18.472253799438477
2007-10-16,18.036035537719727
2007-10-17,17.448814392089844
2007-10-18,17.641746520996094
2007-10-19,17.532712936401367
2007-10-22,18.413532257080078
2007-10-23,18.623252868652344
2007-10-24,18.631637573242188
2007-10-25,18.690364837646484
2007-10-26,19.193693161010742
2007-10-29,18.87491226196289
2007-10-30,19.210468292236328
2007-10-31,18.598087310791016
2007-11-01,17.675310134887695
2007-11-02,17.784372329711914
2007-11-05,17.432031631469727
2007-11-06,17.784372329711914
2007-11-07,17.197145462036133
2007-11-08,16.81964683532715
2007-11-09,17.03776741027832
2007-11-12,16.928709030151367
2007-11-13,17.683696746826172
2007-11-14,17.591415405273438
2007-11-15,17.10486602783203
2007-11-16,16.811262130737305
2007-11-19,15.980756759643555
2007-11-20,15.620041847229004
2007-11-21,14.932157516479492
2007-11-23,15.351601600646973
2007-11-26,14.428828239440918
2007-11-27,14.37849235534668
2007-11-28,15.23415756225586
2007-11-29,14.932157516479492
2007-11-30,15.980756759643555
2007-12-03,15.754263877868652
2007-12-04,15.469042778015137
2007-12-05,15.771045684814453
2007-12-06,17.432031631469727
2007-12-07,17.27264404296875
2007-12-10,17.868255615234375
2007-12-11,16.567981719970703
2007-12-12,16.551210403442383
2007-12-13,16.425373077392578
2007-12-14,16.073030471801758
2007-12-17,16.123382568359375
2007-12-18,15.93881893157959
2007-12-19,15.863322257995605
2007-12-20,15.863322257995605
2007-12-21,16.410043716430664
2007-12-24,16.730154037475586
2007-12-26,16.553247451782227
2007-12-27,16.292098999023438
2007-12-28,15.896180152893066
2007-12-31,16.300521850585938
2008-01-02,15.744543075561523
2008-01-03,15.079039573669434
2008-01-04,14.312456130981445
2008-01-07,14.194518089294434
2008-01-08,13.562713623046875
2008-01-09,13.562713623046875
2008-01-10,13.857555389404297
2008-01-11,14.026037216186523
2008-01-14,14.152395248413086
2008-01-15,13.689071655273438
2008-01-16,14.194518089294434
2008-01-17,14.068155288696289
2008-01-18,14.489359855651855
2008-01-22,15.626604080200195
2008-01-23,17.2692928314209
2008-01-24,16.974451065063477
2008-01-25,16.696456909179688
2008-01-28,18.05272674560547
2008-01-29,18.1117000579834
2008-01-30,17.142929077148438
2008-01-31,18.53289031982422
2008-02-01,19.678571701049805
2008-02-04,18.423389434814453
2008-02-05,17.96848487854004
2008-02-06,17.286134719848633
2008-02-07,17.395654678344727
2008-02-08,16.80596923828125
2008-02-11,17.47147560119629
2008-02-12,17.302993774414062
2008-02-13,17.774734497070312
2008-02-14,17.083972930908203
2008-02-15,16.469011306762695
2008-02-19,16.721721649169922
2008-02-20,17.353525161743164
2008-02-21,16.974451065063477
2008-02-22,17.2103271484375
2008-02-25,17.875822067260742
2008-02-26,19.02149772644043
2008-02-27,18.954097747802734
2008-02-28,18.17066764831543
2008-02-29,17.18505096435547
2008-03-03,16.401622772216797
2008-03-04,16.957599639892578
2008-03-05,16.839664459228516
2008-03-06,15.79508113861084
2008-03-07,15.837207794189453
2008-03-10,15.483386993408203
2008-03-11,16.730154037475586
2008-03-12,16.17416763305664
2008-03-13,17.25244903564453
2008-03-14,16.704885482788086
2008-03-17,16.37635040283203
2008-03-18,17.73261260986328
2008-03-19,17.47147560119629
2008-03-20,18.871183395385742
2008-03-24,19.386463165283203
2008-03-25,19.344223022460938
2008-03-26,18.203842163085938
2008-03-27,18.18695640563965
2008-03-28,17.730806350708008
2008-03-31,18.322107315063477
2008-04-01,19.783479690551758
2008-04-02,19.986223220825195
2008-04-03,20.36634635925293
2008-04-04,20.053804397583008
2008-04-07,20.00311851501465
2008-04-08,19.41180419921875
2008-04-09,18.58397102355957
2008-04-10,18.955657958984375
2008-04-11,18.617753982543945
2008-04-14,18.153156280517578
2008-04-15,18.431926727294922
2008-04-16,19.301990509033203
2008-04-17,19.268198013305664
2008-04-18,19.310440063476562
2008-04-21,19.192176818847656
2008-04-22,18.947202682495117
2008-04-23,18.575519561767578
2008-04-24,19.14993667602539
2008-04-25,19.352678298950195
2008-04-28,19.57229995727539
2008-04-29,19.42869758605957
2008-04-30,18.685348510742188
2008-05-01,19.42869758605957
2008-05-02,19.183732986450195
2008-05-05,19.166833877563477
2008-05-06,19.42869758605957
2008-05-07,18.828947067260742
2008-05-08,17.984216690063477
2008-05-09,17.941986083984375
2008-05-12,18.00955581665039
2008-05-13,17.925090789794922
2008-05-14,18.448814392089844
2008-05-15,18.71068000793457
2008-05-16,18.643110275268555
2008-05-19,18.381242752075195
2008-05-20,17.815265655517578
2008-05-21,16.852283477783203
2008-05-22,16.877634048461914
2008-05-23,16.294771194458008
2008-05-27,16.869173049926758
2008-05-28,16.92831039428711
2008-05-29,17.012779235839844
2008-05-30,16.84383773803711
2008-06-02,16.717130661010742
2008-06-03,17.114154815673828
2008-06-04,16.742473602294922
2008-06-05,16.750917434692383
2008-06-06,15.889294624328613
2008-06-09,15.695013046264648
2008-06-10,15.931536674499512
2008-06-11,14.926309585571289
2008-06-12,15.095258712768555
2008-06-13,15.517621994018555
2008-06-16,15.458481788635254
2008-06-17,15.382458686828613
2008-06-18,15.390911102294922
2008-06-19,15.863951683044434
2008-06-20,15.3190279006958
2008-06-23,14.868478775024414
2008-06-24,15.251026153564453
2008-06-25,15.548567771911621
2008-06-26,14.63044261932373
2008-06-27,14.664448738098145
2008-06-30,13.967351913452148
2008-07-01,14.247888565063477
2008-07-02,13.508295059204102
2008-07-03,13.584806442260742
2008-07-07,12.964219093322754
2008-07-08,13.865339279174805
2008-07-09,13.117241859436035
2008-07-10,12.98122501373291
2008-07-11,12.51366138458252
2008-07-14,12.420148849487305
2008-07-15,12.590171813964844
2008-07-16,13.610307693481445
2008-07-17,14.553932189941406
2008-07-18,14.528436660766602
2008-07-21,14.375410079956055
2008-07-22,15.149003028869629
2008-07-23,15.88861083984375
2008-07-24,14.366911888122559
2008-07-25,14.434918403625488
2008-07-28,13.695321083068848
2008-07-29,14.842963218688965
2008-07-30,14.60494327545166
2008-07-31,14.936477661132812
2008-08-01,14.71545124053955
2008-08-04,14.749457359313965
2008-08-05,15.191520690917969
2008-08-06,15.225517272949219
2008-08-07,15.004495620727539
2008-08-08,16.050134658813477
2008-08-11,16.42418098449707
2008-08-12,15.914116859436035
2008-08-13,15.718585968017578
2008-08-14,16.09263801574707
2008-08-15,16.37317657470703
2008-08-18,15.718585968017578
2008-08-19,15.157510757446289
2008-08-20,15.344539642333984
2008-08-21,15.769598007202148
2008-08-22,16.143638610839844
2008-08-25,15.514556884765625
2008-08-26,15.378546714782715
2008-08-27,15.939623832702637
2008-08-28,16.738723754882812
2008-08-29,16.77273178100586
2008-09-02,17.257291793823242
2008-09-03,17.444318771362305
2008-09-04,16.679214477539062
2008-09-05,16.908742904663086
2008-09-08,18.51545524597168
2008-09-09,17.461318969726562
2008-09-10,17.78436279296875
2008-09-11,18.226415634155273
2008-09-12,18.073410034179688
2008-09-15,17.129770278930664
2008-09-16,17.801368713378906
2008-09-17,16.42418098449707
2008-09-18,18.226415634155273
2008-09-19,19.110612869262695
2008-09-22,17.359302520751953
2008-09-23,16.453754425048828
2008-09-24,16.940711975097656
2008-09-25,17.555795669555664
2008-09-26,17.760828018188477
2008-09-29,16.36832046508789
2008-09-30,16.804019927978516
2008-10-01,17.17991065979004
2008-10-02,15.881373405456543
2008-10-03,15.420059204101562
2008-10-06,14.463245391845703
2008-10-07,13.489346504211426
2008-10-08,13.156167984008789
2008-10-09,12.617963790893555
2008-10-10,12.763192176818848
2008-10-13,13.241600036621094
2008-10-14,12.831538200378418
2008-10-15,11.857634544372559
2008-10-16,11.9857816696167
2008-10-17,11.78075122833252
2008-10-20,12.729021072387695
2008-10-21,12.182271957397461
2008-10-22,11.729493141174316
2008-10-23,10.849568367004395
2008-10-24,10.524933815002441
2008-10-27,10.055073738098145
2008-10-28,10.678709983825684
2008-10-29,11.10585880279541
2008-10-30,11.421947479248047
2008-10-31,11.994324684143066
2008-11-03,11.720949172973633
2008-11-04,12.344585418701172
2008-11-05,11.609890937805176
2008-11-06,11.165658950805664
2008-11-07,10.892282485961914
2008-11-10,10.328446388244629
2008-11-11,10.11487102508545
2008-11-12,9.397263526916504
2008-11-13,9.858585357666016
2008-11-14,9.431432723999023
2008-11-17,9.17514419555664
2008-11-18,9.123888969421387
2008-11-19,8.226877212524414
2008-11-20,7.586154937744141
2008-11-21,7.671580791473389
2008-11-24,8.65402603149414
2008-11-25,9.32891845703125
2008-11-26,10.208847999572754
2008-11-28,10.131956100463867
2008-12-01,8.893228530883789
2008-12-02,9.439981460571289
2008-12-03,10.243016242980957
2008-12-04,10.678709983825684
2008-12-05,11.097311973571777
2008-12-08,11.370692253112793
2008-12-09,10.858111381530762
2008-12-10,11.345060348510742
2008-12-11,10.516392707824707
2008-12-12,10.729968070983887
2008-12-15,10.311362266540527
2008-12-16,11.242547035217285
2008-12-17,11.379228591918945
2008-12-18,11.22546100616455
2008-12-19,10.930251121520996
2008-12-22,10.06100082397461
2008-12-23,9.983543395996094
2008-12-24,9.906082153320312
2008-12-26,9.914690971374512
2008-12-29,9.759774208068848
2008-12-30,10.095427513122559
2008-12-31,10.310586929321289
2009-01-02,10.560173034667969
2009-01-05,10.956074714660645
2009-01-06,11.308940887451172
2009-01-07,10.878619194030762
2009-01-08,11.162630081176758
2009-01-09,10.654850006103516
2009-01-12,10.129855155944824
2009-01-13,10.207310676574707
2009-01-14,9.673705101013184
2009-01-15,9.716741561889648
2009-01-16,9.931903839111328
2009-01-20,9.234776496887207
2009-01-21,9.424114227294922
2009-01-22,9.200349807739258
2009-01-23,9.22616958618164
2009-01-26,9.44133472442627
2009-01-27,9.303629875183105
2009-01-28,9.871659278869629
2009-01-29,9.157316207885742
2009-01-30,8.847479820251465
2009-02-02,8.847479820251465
2009-02-03,9.553215026855469
2009-02-04,9.355266571044922
2009-02-05,9.613460540771484
2009-02-06,10.293376922607422
2009-02-09,10.129855155944824
2009-02-10,9.312233924865723
2009-02-11,9.363869667053223
2009-02-12,9.25199031829834
2009-02-13,9.208958625793457
2009-02-17,8.942151069641113
2009-02-18,8.640925407409668
2009-02-19,8.141744613647461
2009-02-20,8.05568790435791
2009-02-23,7.926584243774414
2009-02-24,8.503220558166504
2009-02-25,8.33109188079834
2009-02-26,8.158963203430176
2009-02-27,8.012651443481445
2009-03-02,7.633965969085693
2009-03-03,7.4274091720581055
2009-03-04,7.556503772735596
2009-03-05,7.2638840675354
2009-03-06,7.1003618240356445
2009-03-09,7.083150386810303
2009-03-10,7.866340160369873
2009-03-11,7.986830711364746
2009-03-12,8.520437240600586
2009-03-13,8.503220558166504
2009-03-16,8.227812767028809
2009-03-17,8.58067798614502
2009-03-18,9.191743850708008
2009-03-19,8.976580619812012
2009-03-20,8.533889770507812
2009-03-23,9.433107376098633
2009-03-24,9.294768333435059
2009-03-25,9.424461364746094
2009-03-26,10.124810218811035
2009-03-27,9.917295455932617
2009-03-30,9.363932609558105
2009-03-31,9.18235969543457
2009-04-01,9.40716552734375
2009-04-02,9.900001525878906
2009-04-03,10.055638313293457
2009-04-06,9.943239212036133
2009-04-07,9.450398445129395
2009-04-08,9.606029510498047
2009-04-09,10.15074634552002
2009-04-13,10.237208366394043
2009-04-14,9.977821350097656
2009-04-15,10.392845153808594
2009-04-16,10.911617279052734
2009-04-17,11.292059898376465
2009-04-20,10.418781280517578
2009-04-21,10.989441871643066
2009-04-22,11.231534957885742
2009-04-23,11.188302040100098
2009-04-24,11.923236846923828
2009-04-27,11.724370956420898
2009-04-28,11.672494888305664
2009-04-29,11.854063034057617
2009-04-30,11.724370956420898
2009-05-01,11.413105010986328
2009-05-04,12.182621002197266
2009-05-05,12.19991683959961
2009-05-06,11.836772918701172
2009-05-07,11.136425018310547
2009-05-08,11.646557807922363
2009-05-11,11.188302040100098
2009-05-12,10.894327163696289
2009-05-13,10.297734260559082
2009-05-14,10.436074256896973
2009-05-15,10.453364372253418
2009-05-18,11.067254066467285
2009-05-19,10.989441871643066
2009-05-20,10.574417114257812
2009-05-21,10.366904258728027
2009-05-22,10.340967178344727
2009-05-26,10.669524192810059
2009-05-27,10.41013240814209
2009-05-28,10.159392356872559
2009-05-29,10.444721221923828
2009-06-01,10.660876274108887
2009-06-02,10.998080253601074
2009-06-03,10.643589973449707
2009-06-04,10.678173065185547
2009-06-05,10.60899829864502
2009-06-08,10.721404075622559
2009-06-09,10.902973175048828
2009-06-10,10.781923294067383
2009-06-11,10.496601104736328
2009-06-12,10.496601104736328
2009-06-15,10.185333251953125
2009-06-16,10.012405395507812
2009-06-17,10.064288139343262
2009-06-18,9.882711410522461
2009-06-19,10.047569274902344
2009-06-22,9.726534843444824
2009-06-23,9.778590202331543
2009-06-24,9.83065128326416
2009-06-25,10.33389663696289
2009-06-26,10.20374870300293
2009-06-29,10.342576026916504
2009-06-30,10.195069313049316
2009-07-01,10.212424278259277
2009-07-02,9.856677055358887
2009-07-06,9.691823959350586
2009-07-07,9.422850608825684
2009-07-08,9.310051918029785
2009-07-09,9.500936508178711
2009-07-10,9.483587265014648
2009-07-13,9.622410774230957
2009-07-14,9.882712364196777
2009-07-15,10.325217247009277
2009-07-16,10.680963516235352
2009-07-17,10.811112403869629
2009-07-20,11.080090522766113
2009-07-21,11.054060935974121
2009-07-22,11.184213638305664
2009-07-23,11.722161293029785
2009-07-24,11.765544891357422
2009-07-27,12.04319953918457
2009-07-28,12.051870346069336
2009-07-29,12.103936195373535
2009-07-30,12.199382781982422
2009-07-31,12.398942947387695
2009-08-03,12.693954467773438
2009-08-04,12.876157760620117
2009-08-05,12.98895263671875
2009-08-06,12.893511772155762
2009-08-07,13.474845886230469
2009-08-10,13.17116641998291
2009-08-11,12.936894416809082
2009-08-12,13.309989929199219
2009-08-13,13.266608238220215
2009-08-14,12.90218734741211
2009-08-17,12.381590843200684
2009-08-18,12.633213996887207
2009-08-19,12.685273170471191
2009-08-20,12.82409954071045
2009-08-21,13.309989929199219
2009-08-24,13.266608238220215
2009-08-25,13.50088119506836
2009-08-26,13.743826866149902
2009-08-27,13.69175910949707
2009-08-28,13.752503395080566
2009-08-31,13.457497596740723
2009-09-01,12.96292781829834
2009-09-02,12.719974517822266
2009-09-03,12.832778930664062
2009-09-04,13.084399223327637
2009-09-08,13.292637825012207
2009-09-09,13.422788619995117
2009-09-10,13.552934646606445
2009-09-11,13.50088119506836
2009-09-14,13.422788619995117
2009-09-15,13.66573429107666
2009-09-16,14.290451049804688
2009-09-17,14.012801170349121
2009-09-18,13.997154235839844
2009-09-21,13.84066104888916
2009-09-22,13.82327651977539
2009-09-23,13.501598358154297
2009-09-24,13.249480247497559
2009-09-25,12.945192337036133
2009-09-28,13.092988014221191
2009-09-29,13.327722549438477
2009-09-30,13.06690502166748
2009-10-01,12.510498046875
2009-10-02,12.397480964660645
2009-10-05,12.606132507324219
2009-10-06,12.771312713623047
2009-10-07,12.64959716796875
2009-10-08,13.05821418762207
2009-10-09,13.162543296813965
2009-10-12,13.092988014221191
2009-10-13,13.362495422363281
2009-10-14,13.632007598876953
2009-10-15,13.597233772277832
2009-10-16,13.449437141418457
