Price,Close,High,Low,Open,Volume
Ticker,^DJT,^DJT,^DJT,^DJT,^DJT
Date,,,,,
1995-08-23,1897.0999755859375,1922.4599609375,1894.8599853515625,1910.199951171875,6540000
1995-08-24,1894.199951171875,1899.72998046875,1890.9200439453125,1896.0,4160000
1995-08-25,1899.300048828125,1900.4300537109375,1892.8299560546875,1894.4000244140625,4210000
1995-08-28,1905.300048828125,1905.300048828125,1894.4000244140625,1900.9000244140625,3270000
1995-08-29,1898.800048828125,1905.760009765625,1888.8299560546875,1902.300048828125,3610000
1995-08-30,1883.699951171875,1900.199951171875,1880.02001953125,1898.800048828125,4360000
1995-08-31,1900.9000244140625,1901.1300048828125,1879.56005859375,1883.300048828125,5140000
1995-09-01,1912.5,1923.3900146484375,1899.5,1903.5,3290000
1995-09-05,1945.199951171875,1946.1199951171875,1908.6600341796875,1915.5,15710000
1995-09-06,1975.800048828125,1979.2900390625,1945.8900146484375,1951.5,8560000
1995-09-07,1976.699951171875,1990.4200439453125,1975.1099853515625,1977.199951171875,7050000
1995-09-08,1985.0999755859375,1991.81005859375,1967.22998046875,1977.9000244140625,4690000
1995-09-11,1961.199951171875,1985.550048828125,1960.72998046875,1985.0999755859375,5200000
1995-09-12,1958.5999755859375,1964.43994140625,1956.56005859375,1961.699951171875,6020000
1995-09-13,1984.5,1984.739990234375,1958.4100341796875,1961.9000244140625,6860000
1995-09-14,1988.800048828125,1995.2900390625,1983.4599609375,1984.5,4160000
1995-09-15,1997.0999755859375,2002.5999755859375,1988.0999755859375,1988.800048828125,6820000
1995-09-18,2000.4000244140625,2000.6199951171875,1987.1700439453125,1996.9000244140625,5660000
1995-09-19,1978.0999755859375,2000.6199951171875,1973.949951171875,2000.5999755859375,5710000
1995-09-20,1972.800048828125,1983.22998046875,1970.8199462890625,1978.0999755859375,6500000
1995-09-21,1954.9000244140625,1974.8800048828125,1942.8699951171875,1974.0,5550000
1995-09-22,1936.9000244140625,1954.699951171875,1934.8599853515625,1954.699951171875,4800000
1995-09-25,1936.800048828125,1941.1700439453125,1932.449951171875,1936.9000244140625,3780000
1995-09-26,1934.300048828125,1945.300048828125,1929.699951171875,1936.5999755859375,5750000
1995-09-27,1922.800048828125,1942.550048828125,1894.8299560546875,1934.0999755859375,8740000
1995-09-28,1950.800048828125,1950.800048828125,1915.47998046875,1922.800048828125,6930000
1995-09-29,1954.300048828125,1960.2099609375,1949.8900146484375,1950.800048828125,5300000
1995-10-02,1954.0,1964.3399658203125,1952.6400146484375,1955.4000244140625,4650000
1995-10-03,1925.199951171875,1954.699951171875,1923.280029296875,1953.5999755859375,12710000
1995-10-04,1906.5,1925.3399658203125,1902.4000244140625,1923.9000244140625,4860000
1995-10-05,1913.199951171875,1922.8199462890625,1904.9200439453125,1906.5,4710000
1995-10-06,1933.800048828125,1936.3499755859375,1912.0400390625,1913.4000244140625,4190000
1995-10-09,1898.300048828125,1934.06005859375,1897.3499755859375,1933.5999755859375,3210000
1995-10-10,1892.300048828125,1897.81005859375,1871.199951171875,1897.800048828125,5070000
1995-10-11,1925.800048828125,1927.8599853515625,1891.199951171875,1891.199951171875,5390000
1995-10-12,1923.300048828125,1933.489990234375,1920.0699462890625,1926.0,4750000
1995-10-13,1943.199951171875,1948.969970703125,1923.280029296875,1923.300048828125,5310000
1995-10-16,1940.47998046875,1945.530029296875,1939.7900390625,1943.199951171875,4520000
1995-10-17,1935.9000244140625,1941.8599853515625,1931.31005859375,1940.9000244140625,4470000
1995-10-18,1930.5999755859375,1944.6099853515625,1923.050048828125,1935.4000244140625,10130000
1995-10-19,1916.199951171875,1933.260009765625,1914.449951171875,1930.5999755859375,8060000
1995-10-20,1913.5,1923.739990234375,1912.6099853515625,1915.300048828125,6370000
1995-10-23,1903.0999755859375,1913.530029296875,1894.5,1912.800048828125,4310000
1995-10-24,1949.0999755859375,1953.7900390625,1903.3199462890625,1903.3199462890625,10820000
1995-10-25,1926.5,1954.699951171875,1925.5699462890625,1949.800048828125,7010000
1995-10-26,1905.300048828125,1927.8599853515625,1903.0899658203125,1926.0,5800000
1995-10-27,1904.199951171875,1906.760009765625,1891.9599609375,1904.800048828125,4900000
1995-10-30,1928.5999755859375,1929.9300537109375,1904.469970703125,1904.9000244140625,4650000
1995-10-31,1936.0999755859375,1954.9300537109375,1928.550048828125,1928.800048828125,6060000
1995-11-01,1924.9000244140625,1937.0400390625,1912.5,1934.5,5010000
1995-11-02,1985.4000244140625,1986.3599853515625,1924.4200439453125,1924.699951171875,6950000
1995-11-03,1990.9000244140625,1991.2900390625,1979.5999755859375,1985.4000244140625,6110000
1995-11-06,2010.4000244140625,2013.199951171875,1989.800048828125,1991.5999755859375,5970000
1995-11-07,2004.5,2014.1199951171875,1993.9300537109375,2010.0,4950000
1995-11-08,2006.300048828125,2011.1400146484375,2002.6500244140625,2004.5,4460000
1995-11-09,2000.0999755859375,2007.239990234375,1991.1800537109375,2006.5999755859375,4730000
1995-11-10,2005.4000244140625,2011.8199462890625,1985.9000244140625,1999.9000244140625,5730000
1995-11-13,1996.4000244140625,2005.6300048828125,1992.56005859375,2005.199951171875,4600000
1995-11-14,1972.699951171875,1997.1400146484375,1969.72998046875,1996.5,8030000
1995-11-15,1966.9000244140625,1978.3299560546875,1954.9300537109375,1972.300048828125,7520000
1995-11-16,1988.199951171875,1993.239990234375,1966.1700439453125,1967.0999755859375,5620000
1995-11-17,2005.5999755859375,2008.3800048828125,1988.6600341796875,1988.6600341796875,4810000
1995-11-20,2005.5999755859375,2014.5799560546875,2002.4200439453125,2005.5999755859375,4790000
1995-11-21,1999.4000244140625,2009.18994140625,1991.97998046875,2004.5,5060000
1995-11-22,2031.4000244140625,2034.760009765625,1998.06005859375,1999.0,5840000
1995-11-24,2034.0,2035.449951171875,2027.6500244140625,2031.9000244140625,1210000
1995-11-27,2038.9000244140625,2040.72998046875,2029.030029296875,2033.699951171875,5160000
1995-11-28,2060.199951171875,2060.4599609375,2025.8199462890625,2036.800048828125,6880000
1995-11-29,2077.199951171875,2077.199951171875,2037.75,2060.199951171875,5240000
1995-11-30,2070.300048828125,2084.77001953125,2060.919921875,2076.699951171875,7480000
1995-12-01,2082.300048828125,2087.070068359375,2064.360107421875,2070.300048828125,6070000
1995-12-04,2086.300048828125,2087.070068359375,2074.679931640625,2081.10009765625,4880000
1995-12-05,2092.10009765625,2092.340087890625,2078.580078125,2085.800048828125,14850000
1995-12-06,2086.60009765625,2093.260009765625,2072.820068359375,2092.10009765625,7140000
1995-12-07,2076.699951171875,2086.3798828125,2073.760009765625,2086.3798828125,5250000
1995-12-08,2071.199951171875,2077.889892578125,2065.72998046875,2076.699951171875,3600000
1995-12-11,2080.800048828125,2087.179931640625,2066.8798828125,2071.199951171875,4970000
1995-12-12,2070.800048828125,2081.219970703125,2069.169921875,2081.0,4110000
1995-12-13,2084.5,2094.2900390625,2069.860107421875,2070.10009765625,4340000
1995-12-14,2058.60009765625,2085.0,2054.949951171875,2085.0,5250000
1995-12-15,2033.5999755859375,2058.85009765625,2031.0899658203125,2057.89990234375,5250000
1995-12-18,1997.800048828125,2033.6199951171875,1996.22998046875,2032.9000244140625,4610000
1995-12-19,1997.4000244140625,1998.52001953125,1985.6700439453125,1997.5999755859375,6530000
1995-12-20,2008.4000244140625,2029.719970703125,1996.449951171875,1996.699951171875,6840000
1995-12-21,1960.699951171875,2015.719970703125,1946.449951171875,2008.5999755859375,7370000
1995-12-22,1954.9000244140625,1970.7099609375,1946.800048828125,1960.0,4620000
1995-12-26,1952.800048828125,1955.6500244140625,1947.27001953125,1954.699951171875,2740000
1995-12-27,1959.5,1960.0699462890625,1951.5799560546875,1953.0,3500000
1995-12-28,1953.5,1960.9100341796875,1947.27001953125,1958.800048828125,4100000
1995-12-29,1981.0,1981.239990234375,1953.72998046875,1953.72998046875,3350000
1996-01-02,2000.4000244140625,2002.77001953125,1975.6500244140625,1980.800048828125,4570000
1996-01-03,2027.9000244140625,2035.06005859375,2000.8499755859375,2000.9000244140625,6570000
1996-01-04,2016.800048828125,2042.5899658203125,2007.550048828125,2027.9000244140625,7230000
1996-01-05,1996.300048828125,2016.760009765625,1991.050048828125,2016.760009765625,4590000
1996-01-08,1986.0,1996.0699462890625,1982.6700439453125,1996.0699462890625,1620000
1996-01-09,1946.5999755859375,1987.219970703125,1944.4000244140625,1986.0,6150000
1996-01-10,1898.5,1947.030029296875,1896.6800537109375,1947.0,6420000
1996-01-11,1911.4000244140625,1912.5899658203125,1898.0,1898.0,5230000
1996-01-12,1905.5,1919.050048828125,1898.1199951171875,1911.9000244140625,4190000
1996-01-15,1898.4000244140625,1910.199951171875,1895.010009765625,1905.5,3480000
1996-01-16,1895.9000244140625,1906.06005859375,1879.8199462890625,1898.699951171875,5330000
1996-01-17,1900.0,1922.4300537109375,1893.300048828125,1896.699951171875,6430000
1996-01-18,1882.699951171875,1900.77001953125,1871.4000244140625,1899.5999755859375,6640000
1996-01-19,1897.9000244140625,1907.02001953125,1879.8199462890625,1882.699951171875,6190000
1996-01-22,1917.0,1917.010009765625,1896.6700439453125,1897.9000244140625,6360000
1996-01-23,1922.199951171875,1928.9300537109375,1907.260009765625,1915.800048828125,6540000
1996-01-24,1930.5999755859375,1937.8299560546875,1921.4599609375,1922.4000244140625,7320000
1996-01-25,1913.0,1932.780029296875,1909.18994140625,1930.4000244140625,7670000
1996-01-26,1908.9000244140625,1915.449951171875,1901.489990234375,1912.5999755859375,6350000
1996-01-29,1906.5,1919.5400390625,1899.800048828125,1908.699951171875,5650000
1996-01-30,1909.699951171875,1912.3199462890625,1900.52001953125,1906.800048828125,6680000
1996-01-31,1946.699951171875,1952.030029296875,1907.02001953125,1908.199951171875,6980000
1996-02-01,1943.800048828125,1954.6800537109375,1942.4100341796875,1946.699951171875,6060000
1996-02-02,1960.199951171875,1967.199951171875,1941.9200439453125,1944.300048828125,5140000
1996-02-05,1955.199951171875,1959.739990234375,1945.050048828125,1959.699951171875,4710000
1996-02-06,1991.800048828125,2003.9000244140625,1953.9599609375,1955.199951171875,9680000
1996-02-07,1991.5,1992.949951171875,1983.2900390625,1991.800048828125,5670000
1996-02-08,2015.9000244140625,2024.47998046875,1991.030029296875,1991.030029296875,7830000
1996-02-09,2017.260009765625,2029.06005859375,2006.18994140625,2015.699951171875,8120000
1996-02-12,2021.800048828125,2033.1500244140625,2015.5799560546875,2016.800048828125,5190000
1996-02-13,2032.699951171875,2038.199951171875,2015.5799560546875,2020.9000244140625,6880000
1996-02-14,2050.699951171875,2064.679931640625,2032.1800537109375,2032.4000244140625,7300000
1996-02-15,2033.4000244140625,2060.949951171875,2031.93994140625,2050.699951171875,4930000
1996-02-16,2034.800048828125,2042.9599609375,2021.530029296875,2033.4000244140625,6070000
1996-02-20,2027.800048828125,2040.6099853515625,2014.8499755859375,2034.4000244140625,5720000
1996-02-21,2067.60009765625,2071.89990234375,2027.9000244140625,2028.0999755859375,7520000
1996-02-22,2111.39990234375,2115.340087890625,2066.840087890625,2066.840087890625,8370000
1996-02-23,2104.0,2129.179931640625,2088.510009765625,2111.39990234375,7950000
1996-02-26,2079.199951171875,2103.7900390625,2076.469970703125,2103.7900390625,6720000
1996-02-27,2064.89990234375,2080.080078125,2059.97998046875,2078.199951171875,6290000
1996-02-28,2045.199951171875,2079.840087890625,2041.3299560546875,2064.89990234375,7370000
1996-02-29,2051.60009765625,2065.639892578125,2037.47998046875,2044.699951171875,7720000
1996-03-01,2068.5,2069.25,2050.239990234375,2051.39990234375,7950000
1996-03-04,2108.199951171875,2112.340087890625,2068.530029296875,2069.0,6820000
1996-03-05,2099.800048828125,2107.52001953125,2082.25,2107.0,3730000
1996-03-06,2093.800048828125,2105.60009765625,2092.840087890625,2099.800048828125,5150000
1996-03-07,2082.5,2093.080078125,2070.449951171875,2092.39990234375,5360000
1996-03-08,2037.699951171875,2082.489990234375,2022.0799560546875,2082.489990234375,5250000
1996-03-11,2095.25,2096.2099609375,2035.31005859375,2036.800048828125,7360000
1996-03-12,2093.56005859375,2095.010009765625,2062.989990234375,2094.800048828125,7220000
1996-03-13,2117.89990234375,2120.639892578125,2093.56005859375,2093.60009765625,6310000
1996-03-14,2154.199951171875,2164.570068359375,2113.780029296875,2118.39990234375,7840000
1996-03-15,2135.300048828125,2154.300048828125,2131.14990234375,2154.10009765625,7980000
1996-03-18,2184.800048828125,2189.139892578125,2135.780029296875,2135.800048828125,6390000
1996-03-19,2215.199951171875,2218.3798828125,2185.0,2185.0,8970000
1996-03-20,2194.5,2220.81005859375,2176.22998046875,2215.699951171875,5140000
1996-03-21,2188.89990234375,2203.27001953125,2177.929931640625,2194.5,6680000
1996-03-22,2197.699951171875,2207.169921875,2188.159912109375,2188.199951171875,6100000
1996-03-25,2170.60009765625,2204.72998046875,2167.449951171875,2197.39990234375,7150000
1996-03-26,2162.199951171875,2176.469970703125,2159.409912109375,2170.39990234375,5460000
1996-03-27,2137.5,2162.219970703125,2134.080078125,2161.699951171875,4570000
1996-03-28,2166.199951171875,2170.1298828125,2131.14990234375,2137.199951171875,5500000
1996-03-29,2152.10009765625,2174.760009765625,2151.25,2166.5,4820000
1996-04-01,2159.169921875,2159.169921875,2147.719970703125,2152.39990234375,4610000
1996-04-02,2171.39990234375,2172.570068359375,2153.81005859375,2159.199951171875,5020000
1996-04-03,2185.0,2188.409912109375,2161.969970703125,2171.800048828125,7190000
1996-04-04,2206.699951171875,2218.3798828125,2184.22998046875,2184.5,7870000
1996-04-08,2167.89990234375,2206.679931640625,2149.909912109375,2185.0,6240000
1996-04-09,2171.199951171875,2180.85009765625,2166.239990234375,2167.89990234375,4910000
1996-04-10,2145.800048828125,2181.10009765625,2143.090087890625,2170.699951171875,6360000
1996-04-11,2113.10009765625,2145.77001953125,2104.110107421875,2145.300048828125,7760000
1996-04-12,2111.199951171875,2121.530029296875,2107.8798828125,2113.60009765625,4920000
1996-04-15,2148.699951171875,2148.93994140625,2111.659912109375,2112.199951171875,4880000
1996-04-16,2184.0,2186.580078125,2146.260009765625,2148.5,6240000
1996-04-17,2201.10009765625,2201.68994140625,2182.320068359375,2183.5,7680000
1996-04-18,2221.10009765625,2225.68994140625,2201.080078125,2201.10009765625,5730000
1996-04-19,2209.39990234375,2223.25,2204.72998046875,2221.300048828125,14000000
1996-04-22,2213.800048828125,2227.8798828125,2209.360107421875,2210.10009765625,6140000
1996-04-23,2194.0,2217.39990234375,2183.2900390625,2213.800048828125,8780000
1996-04-24,2195.699951171875,2200.590087890625,2185.0,2194.0,6850000
1996-04-25,2182.300048828125,2198.52001953125,2173.300048828125,2195.199951171875,8370000
1996-04-26,2197.89990234375,2205.580078125,2185.47998046875,2185.699951171875,6270000
1996-04-29,2194.300048828125,2201.56005859375,2191.580078125,2198.10009765625,3510000
1996-04-30,2205.89990234375,2205.949951171875,2188.159912109375,2194.300048828125,4570000
1996-05-01,2209.39990234375,2209.89990234375,2195.699951171875,2205.199951171875,5340000
1996-05-02,2192.800048828125,2211.070068359375,2189.6298828125,2208.89990234375,4250000
1996-05-03,2179.89990234375,2199.3701171875,2173.550048828125,2192.60009765625,4950000
1996-05-06,2171.60009765625,2187.429931640625,2162.090087890625,2179.89990234375,5570000
1996-05-07,2157.5,2176.9599609375,2155.760009765625,2171.800048828125,5850000
1996-05-08,2159.89990234375,2159.89990234375,2124.090087890625,2157.199951171875,5800000
1996-05-09,2171.60009765625,2172.81005859375,2153.080078125,2160.60009765625,4540000
1996-05-10,2187.89990234375,2190.840087890625,2171.840087890625,2172.10009765625,4400000
1996-05-13,2225.800048828125,2228.72998046875,2187.18994140625,2187.39990234375,5860000
1996-05-14,2229.199951171875,2232.260009765625,2219.110107421875,2226.10009765625,4970000
1996-05-15,2255.60009765625,2262.9599609375,2228.610107421875,2229.60009765625,7560000
1996-05-16,2249.39990234375,2257.239990234375,2239.570068359375,2255.39990234375,4910000
1996-05-17,2265.60009765625,2270.760009765625,2249.43994140625,2249.89990234375,5010000
1996-05-20,2267.60009765625,2280.6298828125,2264.909912109375,2265.199951171875,4330000
1996-05-21,2279.60009765625,2285.360107421875,2267.090087890625,2267.10009765625,6450000
1996-05-22,2296.199951171875,2298.06005859375,2275.64990234375,2277.699951171875,6060000
1996-05-23,2280.800048828125,2308.050048828125,2274.510009765625,2296.199951171875,7430000
1996-05-24,2275.89990234375,2283.64990234375,2269.949951171875,2281.10009765625,3450000
1996-05-28,2262.5,2280.7900390625,2257.25,2276.800048828125,4190000
1996-05-29,2256.10009765625,2271.3701171875,2251.679931640625,2261.699951171875,6610000
1996-05-30,2236.800048828125,2254.820068359375,2222.0,2254.39990234375,5410000
1996-05-31,2228.0,2237.699951171875,2212.010009765625,2236.800048828125,4650000
1996-06-03,2238.0,2238.840087890625,2219.860107421875,2228.300048828125,3720000
1996-06-04,2239.10009765625,2247.1201171875,2232.280029296875,2238.0,4970000
1996-06-05,2252.300048828125,2253.110107421875,2235.1298828125,2238.300048828125,3850000
1996-06-06,2253.699951171875,2268.52001953125,2244.68994140625,2251.699951171875,6550000
1996-06-07,2237.39990234375,2253.389892578125,2216.010009765625,2253.10009765625,4710000
1996-06-10,2231.699951171875,2238.840087890625,2228.139892578125,2236.300048828125,3420000
1996-06-11,2229.39990234375,2252.820068359375,2223.75,2231.699951171875,5720000
1996-06-12,2223.89990234375,2238.840087890625,2220.860107421875,2228.89990234375,5130000
1996-06-13,2214.0,2228.85009765625,2204.590087890625,2223.699951171875,5480000
1996-06-14,2203.39990234375,2214.580078125,2200.31005859375,2213.199951171875,3620000
1996-06-17,2190.89990234375,2203.739990234375,2190.0400390625,2203.5,3660000
1996-06-18,2214.89990234375,2229.139892578125,2190.610107421875,2190.89990234375,7290000
1996-06-19,2202.39990234375,2214.8701171875,2199.169921875,2214.8701171875,5390000
1996-06-20,2196.300048828125,2206.8798828125,2191.610107421875,2202.5,4340000
1996-06-21,2206.300048828125,2210.300048828125,2195.179931640625,2195.800048828125,5800000
1996-06-24,2206.89990234375,2220.2900390625,2203.739990234375,2207.199951171875,33330000
1996-06-25,2197.5,2214.580078125,2194.030029296875,2207.199951171875,5010000
1996-06-26,2168.39990234375,2198.60009765625,2166.070068359375,2197.5,3550000
1996-06-27,2180.18994140625,2180.18994140625,2156.64990234375,2168.10009765625,4340000
1996-06-28,2181.800048828125,2194.610107421875,2179.77001953125,2181.300048828125,5350000
1996-07-01,2215.39990234375,2215.43994140625,2180.909912109375,2180.909912109375,4180000
1996-07-02,2202.0,2215.43994140625,2196.320068359375,2215.199951171875,4910000
1996-07-03,2196.89990234375,2209.72998046875,2195.4599609375,2202.300048828125,6290000
1996-07-05,2139.800048828125,2196.889892578125,2137.530029296875,2196.889892578125,2830000
1996-07-08,2111.699951171875,2141.239990234375,2109.280029296875,2139.800048828125,6000000
1996-07-09,2126.10009765625,2132.389892578125,2111.699951171875,2111.699951171875,5490000
1996-07-10,2107.0,2131.5400390625,2092.719970703125,2125.800048828125,6020000
1996-07-11,2075.89990234375,2107.85009765625,2056.760009765625,2107.85009765625,6280000
1996-07-12,2080.199951171875,2088.159912109375,2064.179931640625,2075.89990234375,5440000
1996-07-15,2014.5,2080.739990234375,2009.6800537109375,2079.89990234375,6440000
1996-07-16,1980.5999755859375,2015.949951171875,1922.9200439453125,2013.4000244140625,8730000
1996-07-17,2018.5,2025.510009765625,1981.1400146484375,1981.1400146484375,6520000
1996-07-18,2031.9000244140625,2032.219970703125,2001.68994140625,2018.800048828125,7560000
1996-07-19,2018.800048828125,2033.6500244140625,2005.6800537109375,2031.9000244140625,8140000
1996-07-22,1983.4000244140625,2019.6600341796875,1958.02001953125,2019.0999755859375,8550000
1996-07-23,1987.4000244140625,2015.6700439453125,1982.56005859375,1982.9000244140625,9220000
1996-07-24,1965.699951171875,1988.56005859375,1945.3199462890625,1987.4000244140625,8680000
1996-07-25,1967.9000244140625,1996.4100341796875,1962.8699951171875,1965.699951171875,5570000
1996-07-26,1982.300048828125,1985.699951171875,1967.43994140625,1967.699951171875,3980000
1996-07-29,1967.4000244140625,1984.56005859375,1967.1500244140625,1982.5999755859375,3310000
1996-07-30,1985.989990234375,1985.989990234375,1964.010009765625,1967.699951171875,3970000
1996-07-31,2008.0,2008.25,1978.8499755859375,1983.4000244140625,5450000
1996-08-01,2018.800048828125,2024.22998046875,1999.4000244140625,2008.300048828125,5970000
1996-08-02,2051.300048828125,2058.18994140625,2019.0899658203125,2019.699951171875,6840000
1996-08-05,2068.5,2073.60009765625,2047.6300048828125,2051.60009765625,4270000
1996-08-06,2052.800048828125,2068.469970703125,2046.2099609375,2067.89990234375,4530000
1996-08-07,2061.60009765625,2065.0400390625,2049.699951171875,2052.800048828125,5160000
1996-08-08,2079.60009765625,2080.739990234375,2059.89990234375,2061.300048828125,6010000
1996-08-09,2069.800048828125,2083.02001953125,2066.179931640625,2079.0,5270000
1996-08-12,2068.5,2069.889892578125,2052.909912109375,2068.89990234375,4360000
1996-08-13,2057.60009765625,2070.75,2053.909912109375,2067.300048828125,3400000
1996-08-14,2054.800048828125,2063.610107421875,2050.199951171875,2057.60009765625,3910000
1996-08-15,2048.60009765625,2056.340087890625,2046.9200439453125,2055.10009765625,3410000
1996-08-16,2052.199951171875,2057.050048828125,2047.77001953125,2048.60009765625,4400000
1996-08-19,2062.89990234375,2071.60009765625,2046.780029296875,2052.5,4670000
1996-08-20,2069.0,2069.889892578125,2054.77001953125,2062.5,3460000
1996-08-21,2077.89990234375,2078.169921875,2066.179931640625,2068.199951171875,4240000
1996-08-22,2071.89990234375,2082.449951171875,2069.610107421875,2077.89990234375,4120000
1996-08-23,2061.89990234375,2073.030029296875,2058.47998046875,2071.0,3500000
1996-08-26,2057.800048828125,2062.760009765625,2051.199951171875,2061.89990234375,3780000
1996-08-27,2071.0,2072.4599609375,2057.760009765625,2057.800048828125,6370000
1996-08-28,2071.0,2075.889892578125,2065.89990234375,2069.0,4730000
1996-08-29,2057.300048828125,2070.75,2056.47998046875,2070.75,3430000
1996-08-30,2044.800048828125,2057.050048828125,2040.780029296875,2056.800048828125,3400000
1996-09-03,2025.699951171875,2043.3499755859375,2005.6800537109375,2040.199951171875,5720000
1996-09-04,2020.4000244140625,2027.93994140625,2012.239990234375,2024.800048828125,5420000
1996-09-05,1995.4000244140625,2019.52001953125,1992.27001953125,2019.199951171875,6580000
1996-09-06,2019.4000244140625,2024.52001953125,1994.27001953125,1994.300048828125,8050000
1996-09-09,2031.0799560546875,2031.0799560546875,2015.949951171875,2020.0,5770000
1996-09-10,2035.0999755859375,2041.5,2027.93994140625,2031.4000244140625,7220000
1996-09-11,2035.4000244140625,2035.6500244140625,2023.52001953125,2035.4000244140625,5550000
1996-09-12,2042.5,2048.35009765625,2035.6500244140625,2035.9000244140625,6170000
1996-09-13,2057.60009765625,2062.18994140625,2042.780029296875,2043.4000244140625,8110000
1996-09-16,2069.889892578125,2079.02001953125,2058.18994140625,2058.199951171875,5560000
1996-09-17,2056.800048828125,2070.4599609375,2048.6298828125,2070.199951171875,5450000
1996-09-18,2044.800048828125,2056.760009765625,2041.3499755859375,2055.89990234375,5090000
1996-09-19,2063.89990234375,2066.89990234375,2037.9300537109375,2044.800048828125,6320000
1996-09-20,2100.699951171875,2100.7099609375,2064.179931640625,2064.199951171875,9220000
1996-09-23,2085.60009765625,2100.139892578125,2075.31005859375,2099.89990234375,4210000
1996-09-24,2071.89990234375,2086.8701171875,2066.469970703125,2085.60009765625,5540000
1996-09-25,2071.60009765625,2077.030029296875,2069.610107421875,2074.199951171875,5320000
1996-09-26,2048.800048828125,2071.320068359375,2046.780029296875,2071.300048828125,6920000
1996-09-27,2067.0,2068.610107421875,2042.780029296875,2048.800048828125,5200000
1996-09-30,2079.0,2080.02001953125,2065.89990234375,2067.0,5040000
1996-10-01,2084.159912109375,2084.159912109375,2072.030029296875,2078.5,5160000
1996-10-02,2093.0,2096.429931640625,2083.8798828125,2084.5,5200000
1996-10-03,2079.89990234375,2094.43994140625,2076.739990234375,2093.89990234375,4870000
1996-10-04,2102.10009765625,2104.419921875,2079.8798828125,2079.89990234375,7260000
1996-10-07,2085.300048828125,2104.570068359375,2084.159912109375,2101.89990234375,4550000
1996-10-08,2076.199951171875,2085.8701171875,2072.75,2085.8701171875,5900000
1996-10-09,2049.60009765625,2080.169921875,2044.06005859375,2075.89990234375,5920000
1996-10-10,2058.5,2068.179931640625,2037.0699462890625,2049.89990234375,8180000
1996-10-11,2075.89990234375,2083.8798828125,2058.47998046875,2058.800048828125,6810000
1996-10-14,2058.10009765625,2076.4599609375,2058.050048828125,2076.199951171875,4340000
1996-10-15,2105.300048828125,2111.840087890625,2058.050048828125,2058.10009765625,13680000
1996-10-16,2097.10009765625,2107.330078125,2090.0400390625,2105.300048828125,9100000
1996-10-17,2101.5,2106.75,2096.780029296875,2096.800048828125,7440000
1996-10-18,2116.39990234375,2117.300048828125,2098.25,2101.800048828125,6950000
1996-10-21,2115.199951171875,2132.239990234375,2109.969970703125,2116.39990234375,8370000
1996-10-22,2123.60009765625,2129.75,2114.659912109375,2114.699951171875,8370000
1996-10-23,2153.39990234375,2160.090087890625,2118.469970703125,2123.300048828125,15720000
1996-10-24,2137.800048828125,2155.110107421875,2136.050048828125,2153.39990234375,11080000
1996-10-25,2126.699951171875,2137.81005859375,2112.89990234375,2137.5,6410000
1996-10-28,2105.60009765625,2132.830078125,2105.280029296875,2126.699951171875,6190000
1996-10-29,2097.89990234375,2111.72998046875,2096.18994140625,2106.199951171875,5640000
1996-10-30,2096.60009765625,2104.39990234375,2089.75,2096.5,6030000
1996-10-31,2133.60009765625,2134.43994140625,2096.489990234375,2096.5,7670000
1996-11-01,2137.5,2144.989990234375,2128.429931640625,2133.300048828125,8930000
1996-11-04,2154.199951171875,2154.81005859375,2136.639892578125,2137.199951171875,9900000
1996-11-05,2147.800048828125,2166.199951171875,2147.169921875,2153.60009765625,6580000
1996-11-06,2161.89990234375,2162.510009765625,2147.469970703125,2147.5,10250000
1996-11-07,2179.39990234375,2179.39990234375,2154.070068359375,2160.699951171875,8370000
1996-11-08,2183.699951171875,2191.669921875,2175.7099609375,2179.10009765625,9640000
1996-11-11,2198.889892578125,2200.27001953125,2179.39990234375,2183.699951171875,5640000
1996-11-12,2221.800048828125,2232.18994140625,2194.739990234375,2198.89990234375,9960000
1996-11-13,2216.89990234375,2231.27001953125,2210.7099609375,2221.10009765625,7280000
1996-11-14,2228.800048828125,2229.1201171875,2211.6298828125,2216.5,6740000
1996-11-15,2221.39990234375,2238.330078125,2219.610107421875,2229.10009765625,7740000
1996-11-18,2242.60009765625,2249.3798828125,2221.760009765625,2221.800048828125,7030000
1996-11-19,2257.10009765625,2257.669921875,2236.489990234375,2241.39990234375,7150000
1996-11-20,2273.60009765625,2282.22998046875,2247.68994140625,2257.39990234375,9700000
1996-11-21,2258.89990234375,2277.010009765625,2257.669921875,2272.39990234375,7040000
1996-11-22,2265.300048828125,2273.93994140625,2258.280029296875,2258.60009765625,5240000
1996-11-25,2289.800048828125,2290.360107421875,2264.419921875,2265.300048828125,6190000
1996-11-26,2282.199951171875,2305.56005859375,2279.77001953125,2289.800048828125,7200000
1996-11-27,2272.7099609375,2285.139892578125,2272.7099609375,2280.699951171875,4130000
1996-11-29,2290.800048828125,2293.889892578125,2272.10009765625,2273.0,1450000
1996-12-02,2293.89990234375,2299.110107421875,2281.919921875,2291.39990234375,5060000
1996-12-03,2300.10009765625,2317.6298828125,2293.580078125,2293.89990234375,6440000
1996-12-04,2308.39990234375,2309.919921875,2284.949951171875,2298.5,7730000
1996-12-05,2315.5,2323.02001953125,2305.909912109375,2308.39990234375,7080000
1996-12-06,2274.199951171875,2315.780029296875,2268.6201171875,2315.5,6870000
