date,DJT,SP500,housing
1984-09-30,-0.005587037228099945,-0.003485709247176061,0.0029975827688550893
1984-10-31,0.022975467533316696,-6.026530331659785e-05,0.00275768010270383
1984-11-30,-0.014051130034880899,-0.015227609561499378,0.0026615013794533127
1984-12-31,0.06644550972059005,0.02212776083389567,0.002742796574358053
1985-01-31,0.08804703876406084,0.07146926762899763,0.004776414126427042
1985-02-28,0.03463521739648989,0.008591764852689643,0.004294658467711265
1985-03-31,-0.045224308407098235,-0.0028741398236222793,0.004733384763257575
1985-04-30,-0.0498735258817522,-0.004604861633175084,0.005009268814434087
1985-05-31,0.11732201602001613,0.05264088770311037,0.005150017328334755
1985-06-30,0.028919334411117603,0.01206099044460096,0.0049587611821309
1985-07-31,0.04243914156269035,-0.004859365959954509,0.005228386221432402
1985-08-31,-0.0032091618677636546,-0.012067032303709091,0.005201192317558778
1985-09-30,-0.0752892571724253,-0.035341289249010366,0.005007784802010029
1985-10-31,0.026861723795623682,0.04163013229313428,0.0037920774666524437
1985-11-30,0.04792064328144274,0.06303262528181097,0.0036561114529378713
1985-12-31,0.02559988782344469,0.04407534364199073,0.003763991171552128
1986-01-31,0.05527710233483152,0.002363732027071741,0.006625870832926317
1986-02-28,0.056871858551748034,0.06904953015090953,0.0059471550243310745
1986-03-31,0.0475476164382167,0.051447504394149135,0.006543355366389392
1986-04-30,-0.04762335202009105,-0.014249175102296618,0.006889935770577615
1986-05-31,0.013989047098578844,0.04900850866828588,0.007070077729715685
1986-06-30,-0.025989572079880396,0.014010908726095117,0.006794744185478763
1986-07-31,-0.08895164548085255,-0.06047514138231591,0.005140452218100222
1986-08-31,0.07512283529911379,0.06877261195208018,0.005114163049714904
1986-09-30,0.036102064866361694,-0.08931067669247028,0.0049244112717881094
1986-10-31,0.04280009625811143,0.053284172256339524,0.005185193296097346
1986-11-30,0.012526259819179764,0.021249808203746667,0.0049924588986911544
1986-12-31,-0.04687866813009123,-0.02869609410143603,0.005132822365643719
1987-01-31,0.08055243125719169,0.1237800342724027,0.006814762297589816
1987-02-28,0.06718680358577434,0.03625827303147311,0.006115604894404214
1987-03-31,-0.01723688094256204,0.026047660106314652,0.006727505999696959
1987-04-30,-0.0060748028740587046,-0.011516269984325866,0.005106905406499607
1987-05-31,0.06619721126226707,0.006016063429464147,0.005249878818696985
1987-06-30,0.04934193027360223,0.04680198923951284,0.0050544199892357256
1987-07-31,0.04811794017840576,0.047097013748356176,0.003886406651988139
1987-08-31,-0.014793183019833123,0.03436165795748369,0.003871360950174818
1987-09-30,-0.012492277816409825,-0.02446295901611606,0.0037322621398443445
1987-10-31,-0.32465323060100637,-0.24542803399765045,0.0021644306618266995
1987-11-30,-0.08556698001407703,-0.0892125600204281,0.0020901592275750502
1987-12-31,0.07443878603078513,0.07032935816060792,0.002155251354418297
1988-01-31,0.02039524813723581,0.03963627160180749,0.005265499089118109
1988-02-29,0.08843652121614376,0.040966690574679276,0.004900815195393093
1988-03-31,0.033088807320901026,-0.033911822773448286,0.005212378118139682
1988-04-30,-0.024692612590371255,0.009380607475103275,0.006598070914988874
1988-05-31,-0.018810008466338957,0.0031710932429280803,0.006772577390981027
1988-06-30,0.09443955741946475,0.042346603502490865,0.006510722247859313
1988-07-31,-0.02446690443006272,-0.005426069245372034,0.0035093263748766645
1988-08-31,-0.04569070705021172,-0.039364832210223355,0.0034970540582843768
1988-09-30,0.0688463959941652,0.03896042225106555,0.003372641554614475
1988-10-31,0.021553122607898878,0.02563311087646003,0.0030587572601383783
1988-11-30,0.010519407452050267,-0.019071592887292432,0.002951206092666858
1988-12-31,0.034960231669035835,0.014580755633844866,0.003040457205515601
1989-01-31,0.0996837054753037,0.0686999673879205,0.004092407651793195
1989-02-28,-0.01891790445316488,-0.02937129270662009,0.003682027993507475
1989-03-31,0.008278208651064212,0.02059247372562467,0.0040607791097162504
1989-04-30,0.07505280076927967,0.04887581495703053,0.004455828843787479
1989-05-31,0.008313338687004013,0.03453426298881901,0.004583592849091822
1989-06-30,-0.0030941748209647457,-0.007956120362355712,0.004415820625003342
1989-07-31,0.10640108761382105,0.08468140113430067,0.007162916276423736
1989-08-31,0.1666325787004439,0.015397564950013098,0.0071119735887856805
1989-09-30,-0.04013432882009038,-0.006565876544277316,0.006834728666655465
1989-10-31,-0.18510327659551695,-0.025497773867687812,0.0027701458336020224
1989-11-30,-0.02888600515988049,0.016406006737505585,0.002673499645159616
1989-12-31,0.006054921394641255,0.021190697933962,0.002755127809368041
1990-01-31,-0.11880770696196219,-0.0712997011178853,0.0019500402376362302
1990-02-28,0.07656292361749006,0.008502791354483286,0.0017580641522441098
1990-03-31,0.04675992263585371,0.02396550577972789,0.0019428296815791057
1990-04-30,-0.04597198773693911,-0.027255212383089145,0.0013972857672968075
1990-05-31,0.03611065337987718,0.08800097873791124,0.0014418137721241564
1990-06-30,-0.024916703661920003,-0.008926084910209298,0.0013933271184791707
1990-07-31,-0.044074338716785455,-0.005236846788815086,0.002051267987723371
1990-08-31,-0.19308133874787448,-0.09906281541277195,0.0020470688993521335
1990-09-30,-0.06898574006555247,-0.05254071046276909,0.00197705248776181
1990-10-31,-0.022902452645605642,-0.0067207460051141865,-0.0013143370605970262
1990-11-30,0.03665425551482926,0.0582068444450341,-0.0012735860020365308
1990-12-31,0.06493776733675816,0.024524556849066848,-0.0013177451138508545
1991-01-31,0.16088449080922995,0.04067902429874781,0.00287832071237748
1991-02-28,0.05642596864377225,0.06511445851577591,0.0025926717628435014
1991-03-31,-0.0193520450183593,0.021959938353917963,0.0028626388959089866
1991-04-30,0.029589691492774683,0.00031974823758318394,0.002182428197308184
1991-05-31,0.07272696207077178,0.03787844010543928,0.0022501831514309956
1991-06-30,-0.06519508613260161,-0.04907746586014916,0.002172786228636703
1991-07-31,0.058287752110921076,0.04388227631696129,0.0006393334651031424
1991-08-31,-0.006815134708517689,0.019458239201722627,0.0006389249789693352
1991-09-30,-0.016124083813776835,-0.01932934986955992,0.0006179260539154185
1991-10-31,0.07288509247053909,0.011764759676739622,0.004696610465869
1991-11-30,-0.09031360372195518,-0.04489664780873692,0.004524200646899956
1991-12-31,0.147070989087406,0.10578949320065512,0.004653603102915405
1992-01-31,-0.002728277403174495,-0.020124906041997903,0.0026417487673473516
1992-02-29,0.05320020833929817,0.00954385530957591,0.0024650113028199527
1992-03-31,-0.03165158670451884,-0.02207370360663763,0.0026283100470037013
1992-04-30,-0.008148517577272862,0.02751079773217402,-9.550028148019862e-05
1992-05-31,-0.0018011437330933688,0.0009634925174193398,-9.869320651745284e-05
1992-06-30,-0.040438829278905075,-0.017511264288296857,-9.551882969915937e-05
1992-07-31,0.0013669985732640555,0.03861830680387701,0.0038394231014695634
1992-08-31,-0.0758959761767457,-0.024290163475820137,0.0038247382949325726
1992-09-30,0.044284369540178226,0.009064387885348246,0.0036874831594415625
1992-10-31,0.057606607889106876,0.0021040675880250603,0.0016975312718336966
1992-11-30,0.046593959345512914,0.02981295217929958,0.00164003306885796
1992-12-31,0.022617711469300694,0.01005702514832052,0.001691879878252145
1993-01-31,0.03870416114824238,0.00702128090816867,0.00013744629244438755
1993-02-28,0.007736822306848801,0.01042905544963535,0.0001241288027911125
1993-03-31,0.033679759175424095,0.018524653242830702,0.0001374103470892507
1993-04-30,0.014354208373406507,-0.0257453969876007,0.0031699354355883003
1993-05-31,-0.008638455393661815,0.022463263865184047,0.0032650775396314557
1993-06-30,-0.018664620556823053,0.0007549434975970826,0.003149634339112417
1993-07-31,0.040401248215991004,-0.00534128500779385,0.0027349673584406986
1993-08-31,0.03153370196271421,0.03385244141081678,0.0027275077092481226
1993-09-30,-0.022711702891697882,-0.010038144175098296,0.002632459236357576
1993-10-31,0.059030011471966404,0.01920727633729946,0.0027505752767540415
1993-11-30,0.017277918100161216,-0.012994692567740884,0.002654662853312395
1993-12-31,0.0028981964632039947,0.0100405987830392,0.00273576813495513
1994-01-31,0.05341890694407603,0.03198376790603685,0.0021400851134307786
1994-02-28,-0.05341890694407603,-0.030505597516047978,0.0019290513895713346
1994-03-31,-0.07485471062862725,-0.04682593067640006,0.002131403763600659
1994-04-30,0.015112735644908781,0.011464671878566257,0.0019449435796285997
1994-05-31,-0.019586971181911217,0.012320928865824143,0.002005808868972281
1994-06-30,-0.019978374795172726,-0.027156239046446373,0.0019372821713634636
1994-07-31,-0.005277990476621142,0.031004268952846914,0.0014040777767529988
1994-08-31,0.03400228620138268,0.03690910079063592,0.0014021091061930946
1994-09-30,-0.09618742360436272,-0.027245341243997245,0.0013550105363053788
1994-10-31,0.023455673281667977,0.02061975964867635,-0.000313034503769849
1994-11-30,-0.05630356766618583,-0.040306098324759176,-0.0003030299452424501
1994-12-31,0.008004442053146654,0.012224097678835477,-0.00031322744283013293
1995-01-31,0.026116458050570834,0.023987692740721656,0.001806770780333089
1995-02-28,0.0661838491784339,0.03543871277481525,0.0016291208897767362
1995-03-31,0.024764609578364905,0.026962420103642692,0.0018005791401733973
1995-04-30,0.03046599121895177,0.027576603842838665,0.005419708761555064
1995-05-31,-0.013913608438986813,0.03566797956572465,0.005569677434453801
1995-06-30,0.05024942660415732,0.02105531630617108,0.00536063403222542
1995-07-31,0.07849753827599848,0.031281627592512073,0.005162551398479209
1995-08-31,0.0049573059824465915,-0.00032028876439849086,0.005136036288567958
1995-09-30,0.027704626965469714,0.03931443269158841,0.004945367043499793
1995-10-31,-0.009356470235799108,-0.004991773385712328,0.002625277167466855
1995-11-30,0.06701792009451246,0.04022886132135195,0.002534045439241517
1995-12-31,-0.04409178018116222,0.017293475541395154,0.0026117850231495154
1996-01-31,-0.01746616148583069,0.03209673127365065,0.0037880169589001866
1996-02-29,0.052484417902435965,0.006909774215232645,0.003530685360209951
1996-03-31,0.047824130865571135,0.007885395976347631,0.003760446663460648
1996-04-30,0.02469138961907813,0.013342020105707064,0.0005285060960886767
1996-05-31,0.009968777447369348,0.02259617855049978,0.0005458296845919364
1996-06-30,-0.02095407550377537,0.0022541674267921863,0.0005279387577434846
1996-07-31,-0.08301104473178,-0.04682750899291932,0.001495460328997389
1996-08-31,0.018160807250764854,0.01863914203076167,0.0014932272664429647
1996-09-30,0.01658699979562872,0.052785341693075694,0.0014429387442662645
1996-10-31,0.02592373078043586,0.02576618481072046,0.0026299589186091765
1996-11-30,0.07109038319613159,0.07080896305654694,0.0025385528301589133
1996-12-31,-0.015440798429041003,-0.02174002562018984,0.00261641873340146
1997-01-31,0.02987258491937972,0.05951062654617001,0.0028427490882165785
1997-02-28,-0.0030596638925430852,0.005910091189056388,0.0025607167737282666
1997-03-31,0.01766779574024202,-0.043548636182142886,0.0028274514532151684
1997-04-30,0.08693714753558623,0.05676360503236122,0.0027486152076559023
1997-05-31,0.04246732389669283,0.05692544457452353,0.0028323211198797438
1997-06-30,0.010930689980395591,0.042535036628904344,0.002733338974046262
1997-07-31,0.09769931204847992,0.0752427225584924,0.004571790416683541
1997-08-31,-0.04159381790903982,-0.059182895294065396,0.004550984234500177
1997-09-30,0.1024051406203812,0.05178908254907544,0.004384545620189861
1997-10-31,-0.015274714379646781,-0.035086077820773554,0.004361119022563642
1997-11-30,0.02163868682235126,0.04362145338032786,0.004202405722661062
1997-12-31,0.017502189198637552,0.015609138181524429,0.004324012207944428
1998-01-31,0.01601420479690674,0.010099010336864112,0.00517153629162781
1998-02-28,0.01673696164974814,0.0680783664885869,0.0046481879576667495
1998-03-31,0.06114547982903673,0.04873846220549982,0.005121130930281659
1998-04-30,-0.019170125264588833,0.009035525668709354,0.00290058341793209
1998-05-31,-0.047431594735504845,-0.01900569265965757,0.0029884569275440143
1998-06-30,0.037730014732289874,0.03868041398242994,0.002883576495936069
1998-07-31,-0.07309981401203203,-0.011683311784135064,0.004717055794238867
1998-08-31,-0.1600648997833245,-0.15758607868343155,0.00469490960282215
1998-09-30,-0.03996696193587823,0.060526278198187455,0.004522569755350148
1998-10-31,0.08937435010071759,0.07723343789167902,0.003988694810722393
1998-11-30,0.047047856918713826,0.0574440362046964,0.0038449379692409025
1998-12-31,0.03821492852892305,0.0548435076467193,0.003957632413086998
1999-01-31,0.01670779744299189,0.04019085861548177,0.003598504121115731
1999-02-28,0.001578774834021246,-0.032815137600251454,0.00323916897825427
1999-03-31,0.028161556793493858,0.03806063225891165,0.003574026424550958
1999-04-30,0.10035290788694518,0.037241859972131586,0.0043763017015194805
1999-05-31,-0.06560200102628855,-0.025287532336115248,0.004502147741828111
1999-06-30,-0.0033254411552885443,0.053008237590088214,0.0043377026793720574
1999-07-31,-0.021112193601043217,-0.032570808945743046,0.0047799168376769785
1999-08-31,-0.08028220838949274,-0.006273730443188796,0.004757177879940677
1999-09-30,-0.05579824310702186,-0.02896732342110031,0.0045822728474327334
1999-10-31,0.050217171170517716,0.06066183660855362,0.0034503918773793885
1999-11-30,-0.050024674124090396,0.0188824579615936,0.0033277917046401484
1999-12-31,0.022926398548860583,0.05623277504510504,0.0034271234655136595
2000-01-31,-0.14643556683247994,-0.05224485096542075,0.006488797323195961
2000-02-29,-0.07373136860159235,-0.02031300243690115,0.006032282871928807
2000-03-31,0.14558759107241048,0.09232375063667675,0.0064083152529699206
2000-04-30,0.030918605731586446,-0.031279910953390555,0.00537842066097749
2000-05-31,-0.05037756522852099,-0.0221587523957556,0.005527477590745455
2000-06-30,-0.024133954839743232,0.023651631558432307,0.005320237753045021
2000-07-31,0.07734261391162445,-0.01647626719348505,0.006111440793469924
2000-08-31,-0.04818809394311607,0.05892822369153272,0.006074317844758426
2000-09-30,-0.07705606547333588,-0.05496632087674769,0.005843448403866525
2000-10-31,0.08473323366060992,-0.004961774691885523,0.005143236765455583
2000-11-30,0.0023908494937847635,-0.08345618792359133,0.004952265301959358
2000-12-31,0.06861847237896779,0.0040452525456853294,0.0050917057261132825
2001-01-31,0.05325021615576553,0.03405023140926122,0.008507075245823614
2001-02-28,-0.06059404343038466,-0.09683114482086808,0.007622096884175811
2001-03-31,-0.053969955957246185,-0.06635853454793583,0.008371531929448395
2001-04-30,0.019892028502396464,0.07400701716559066,0.005499558001240246
2001-05-31,0.04118409827947467,0.005077276192499092,0.0056512799479016
2001-06-30,-0.04015177650669344,-0.02535410549182071,0.005438739500858603
2001-07-31,0.026576917043438897,-0.010798241319024626,0.005208881418263367
2001-08-31,-0.03244224100648818,-0.06625562852916911,0.005181889509571214
2001-09-30,-0.24836102063880716,-0.0852566327694193,0.004989294050777637
2001-10-31,0.000528482399278829,0.01793727226268249,0.0041714313820628846
2001-11-30,0.13442697554272698,0.07248427993671047,0.004020368490778914
2001-12-31,0.0497834487565596,0.007545296609038132,0.004137469738453525
2002-01-31,0.05806901906368367,-0.01569637859279549,0.004914246394416288
2002-02-28,0.004671220488321026,-0.020984861119793585,0.0044180118344741
2002-03-31,0.03736936347537245,0.03608010666721562,0.0048687096490596105
2002-04-30,-0.07588634450636533,-0.06338465474468347,0.005612736904957671
2002-05-31,0.016333404015865582,-0.009122969376784695,0.005766921386821444
2002-06-30,-0.006429666005071333,-0.0752143496031783,0.0055494038086694175
2002-07-31,-0.14199104953189146,-0.08229988459363824,0.006656825863012195
2002-08-31,-0.04505825834206956,0.004869557741769448,0.00661280540746656
2002-09-30,-0.0518873896924168,-0.11656114050838795,0.006358120623978891
2002-10-31,0.04943039196385168,0.08291439611915408,0.00477976178544548
2002-11-30,0.043528529539455185,0.055500571043499924,0.004603924593813424
2002-12-31,-0.021694154585888192,-0.06222926619772107,0.004735225308302837
2003-01-31,-0.060960390569779754,-0.027797487730551573,0.004171438464954491
2003-02-28,-0.058893505950151415,-0.017149829499765623,0.0037528525482413144
2003-03-31,0.03931358028026288,0.00832283659298838,0.004138581436079036
2003-04-30,0.1224679313080701,0.07792734002637935,0.004027358471618392
2003-05-31,0.03165800434643895,0.04964571199782597,0.0041446339837420965
2003-06-30,-0.03000300045396198,0.01125859814062835,0.003994646419132053
2003-07-31,0.08336477597965697,0.016093504013478643,0.0051813150442416855
2003-08-31,0.022847429512716566,0.017715355943955124,0.005154607340241313
2003-09-30,-0.003501854446232855,-0.012016271671428491,0.004963158432910397
2003-10-31,0.08569811443428677,0.05350426070312331,0.009471034537216205
2003-11-30,0.00278347787997113,0.007103216390662581,0.00908089412144708
2003-12-31,0.028954794197067812,0.04951898497110463,0.009297755169517252
2004-01-31,-0.041105429709322294,0.017128847057715113,0.005361760048766762
2004-02-29,0.005611485952494277,0.012135045336105321,0.004989946663382483
2004-03-31,-0.002331995880095583,-0.01649420417864178,0.00530668921964228
2004-04-30,-0.0031097197538061394,-0.016933314713064362,0.008013372156285392
2004-05-31,0.02110648118059988,0.012011028036096327,0.008213571780371076
2004-06-30,0.08336642710487663,0.017829111362111405,0.007884896112322792
2004-07-31,-0.029330828740874892,-0.03489223484716675,0.012760009222043678
2004-08-31,-0.002004128146127826,0.002284738319904278,0.01259924064143636
2004-09-30,0.043494239784211075,0.009320306218270069,0.012043509909299921
2004-10-31,0.0753694517106478,0.013916952102817959,0.007210211120757926
2004-11-30,0.04508508411508316,0.037868776906828217,0.006928471557069216
2004-12-31,0.037377174391107104,0.03194257321148264,0.0071093444849026355
2005-01-31,-0.05397626133183131,-0.025615767695305713,0.007876468976779627
2005-02-28,0.03499815192079048,0.018726898056026897,0.007061296215010948
2005-03-31,-0.002869940734120391,-0.019302760921690698,0.007760138483880574
2005-04-30,-0.08111793562732572,-0.020313511500222425,0.010518075428988638
2005-05-31,0.049295389482585605,0.02951224448901968,0.010753690281843475
2005-06-30,-0.03155749455331147,-0.00014272436450557535,0.010297836158896345
2005-07-31,0.0857281967614405,0.03533653227186839,0.010155205748968221
2005-08-31,-0.03184144618701801,-0.011285547502899007,0.010053113444960182
2005-09-30,0.016086222777266457,0.006924991121192825,0.009633528659779955
2005-10-31,0.019828551409110773,-0.01790003390634265,0.0076055543203894516
2005-11-30,0.07528590418381143,0.03458121395472791,0.007305544832966859
2005-12-31,0.01979166088863593,-0.0009528030899303985,0.007493409163372711
2006-01-31,0.04006114151231621,0.025147895607580573,0.00543072590239202
2006-02-28,0.015641082998106626,0.0004530550834003222,0.004879950190538551
2006-03-31,0.029234458870117663,0.011034703509450239,0.005375168574815348
2006-04-30,0.02090308145701769,0.012082366269225986,0.003396856766815226
2006-05-31,0.001105547681673258,-0.03140492932031602,0.0034980052813624596
2006-06-30,0.05402973682007861,8.659275533506872e-05,0.003373555790076921
2006-07-31,-0.11761082571882042,0.005072989405988437,0.002759094170871279
2006-08-31,-0.022863336611566254,0.021051056620195574,0.0027515025115292246
2006-09-30,0.03904163739630384,0.02426939911430903,0.0026555553393112774
2006-10-31,0.059526901343780025,0.031021812670561033,0.003462220417302042
2006-11-30,0.0001713678958363829,0.016332551131229778,0.0033391612195554643
2006-12-31,-0.036013057574590945,0.012536866857911555,0.0034387927371559712
2007-01-31,0.07529541927768513,0.013961131307326013,0.0012719478633691494
2007-02-28,-0.010899484721505814,-0.022088337053377316,0.0011474672094058391
2007-03-31,-0.010919815325284077,0.009930511784698837,0.001268876162468402
2007-04-30,0.046037525266646284,0.04237984325324007,-0.0002167521690203955
2007-05-31,0.049470982366070615,0.032030723851896425,-0.000224026608938388
2007-06-30,-0.03733026712021292,-0.01797694386967663,-0.000216847740198034
2007-07-31,-0.013596920656999245,-0.03250447118036437,-0.003775413091861246
2007-08-31,-0.030534924617132475,0.01278153901893031,-0.003789720870710944
2007-09-30,-0.008734974906630555,0.035168290262790336,-0.0036811972447239327
2007-10-31,0.014704304291136339,0.014713560940171178,-0.0010945552617469545
2007-11-30,-0.051566126653817435,-0.045042782630903666,-0.0010603889549640755
2007-12-31,-0.01965873720217104,-0.008665949670829676,-0.001096917806064468
2008-01-31,0.03891943834631029,-0.06311386420630871,-0.0025133538756874074
2008-02-29,-0.04329822885297574,-0.035379739592448445,-0.002356934580453718
2008-03-31,0.04999719369082101,-0.0059774528264187055,-0.002525639999116258
2008-04-30,0.07725899006229398,0.04645095190758575,-0.008360848218674555
2008-05-31,0.05081586160578411,0.010617614807393316,-0.00871361449268715
2008-06-30,-0.09433728574585665,-0.08988355391782221,-0.008505444968875508
2008-07-31,0.0247280291573464,-0.009908296633773794,-0.010674700960332295
2008-08-31,0.006189461832983412,0.012116759351493478,-0.010789880816966857
2008-09-30,-0.10037632033101573,-0.09518076507694317,-0.010553852798279806
2008-10-31,-0.17219402148679208,-0.1856364738868823,-0.0031153040344404914
2008-11-30,-0.1010940154629214,-0.07779835731330564,-0.003024079183366446
2008-12-31,0.007078682679226844,0.007791146673498339,-0.0031345190101683684
2009-01-31,-0.17621158990943364,-0.08954987959881677,0.0025423362552077222
2009-02-28,-0.17119101060806052,-0.11645651319919015,0.002290761399859953
2009-03-31,0.07141936401244298,0.08195269356125578,0.0025300940345234224
2009-04-30,0.15820549826151709,0.08977221824359916,-0.008676414844637215
2009-05-31,0.01837257432438122,0.05172057715517475,-0.009045422930583413
2009-06-30,0.009976797835230755,0.0001958080939532536,-0.008832234505195657
2009-07-31,0.10146707993229498,0.07152194934301459,-0.008819759874167055
2009-08-31,0.024057492182649298,0.033009336342854745,-0.008898240734009022
2009-09-30,0.035541487145383854,0.035100067367746846,-0.008687252011196023
2009-10-31,-0.050326407028748577,-0.019959880197119695,-0.0025793041796404736
2009-11-30,0.08601244290279553,0.0557790765867372,-0.002502451210941281
2009-12-31,0.04025167756383752,0.017614520350299756,-0.0025924619814725602
2010-01-31,-0.051066947677254504,-0.03767512371219439,-0.00412456942327033
2010-02-28,0.05955354075335606,0.028114739741840644,-0.0037400964382081625
2010-03-31,0.05643639545565904,0.05713281541639237,-0.0041572034629036025
2010-04-30,0.06553635201147223,0.014651373006918433,-0.00298978426691221
2010-05-31,-0.07438992250081888,-0.08553157288349045,-0.003098863254593631
2010-06-30,-0.07871365043738798,-0.05538844940550369,-0.0030080710302788916
2010-07-31,0.09855215533744577,0.06651579901085647,0.0032617397069722998
2010-08-31,-0.07031333930098249,-0.04861182288741883,0.003251135340368805
2010-09-30,0.0925338168383103,0.08392847418803395,0.003136227978073336
2010-10-31,0.05002227892535949,0.03619305175049092,-0.002411583843761278
2010-11-30,0.021122327152497178,-0.0022928763797240848,-0.0023393412725010165
2010-12-31,0.05039349034069218,0.06325648750899848,-0.0024230822826236675
